0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.664734101154030643e+00 2.821578503697728113e-01 3.227267944924526732e-01 -1.354972683965654401e+00 1.630309440202030447e-01 1.494833870082598049e-01 -1.346411900749828305e+00 -7.746939747290151890e-02 3.146586543412950299e-01 -2.021668905637760805e+00 1.002877817138762145e-01 6.482128916547914566e-01 -9.048162730611455373e-01 -8.741548522370623520e-02 8.484615157635805316e-02 -9.930605983333725684e-01 1.662915072512126946e-01 -4.795609572067231763e-02 -6.572276234336813516e-01 1.736691635228180264e-01 -8.162285818892887901e-02 -6.602506063465267694e-01 -1.396110455375369486e-01 -1.273396145988862638e-01 -5.686452343754163641e-01 7.066163666591634973e-02 -4.714631150657479508e-01 -9.950997071379392711e-01 3.480666993121193653e-01 -7.270949339202802397e-01 -1.495234428530085591e+00 5.734740572322503116e-01 -7.102001987230315283e-01 -1.804671297189966550e+00 5.981115497687351512e-01 -4.950818122136014798e-01 -1.033197600508312997e+00 2.630308134581204604e-01 -6.712330320923391991e-01 -5.516519006664213354e-01 2.192062106011449241e-01 -7.642317896705861369e-01 -1.403884061569203423e+00 3.608292905736609213e-01 -3.365987777393667502e-01 -6.012407602734862744e-01 3.951850743156060108e-02 -7.695809407885068065e-01 -4.774132911979811489e-01 -3.709428627365200515e-01 -5.022428046890292652e-01 -7.279139629781267162e-01 -8.192823736715154626e-02 -5.003941245756236000e-01 -6.040905267234606413e-01 -4.704389038420200286e-01 -7.782061273962981307e-02 -9.070457903721866888e-01 -3.987494551864403936e-01 3.882864257611580161e-01 -2.237688738996590210e-01 -6.253063255437516510e-01 -2.390202784932786151e-01 -4.577056815041519733e-01 -5.465986250299849081e-01 3.596873475698381672e-01 3.619145100106358481e-01 -4.936533156908970987e-01 4.126445251820943794e-01 -1.241325266592161192e-01 -3.966798340151566071e-01 1.069227192225532086e+00 -1.965494337001984226e-02 -5.340550921680361496e-01 2.929456146591453147e-01 -6.437121888192290919e-01 -4.018952417062505167e-01 1.036571796452020910e+00 -1.137747133739166694e+00 -3.577012418219559509e-01 1.037857535881602233e+00 -1.442385562575736913e+00 -3.165455227709827457e-01 8.888408374123188960e-01
-7.845630138597156078e-01 -3.573692717242571426e-02 -2.951045415513918191e-01 -5.871991734540440433e-01 -1.081940374694681517e-03 -4.579109807406689936e-01 -6.138657341512262500e-01 6.135740200385639970e-02 -2.566301647410118569e-01 -1.049809786769116071e+00 -8.009474443515775255e-03 -1.791861057665216500e-02 -3.079645207521531924e-01 2.198722318907573303e-01 -3.624275048491404916e-01 -3.361494653759194984e-01 1.841161614484875808e-01 -5.582112152973073282e-01 -1.379158966209857451e-01 3.292273424452210606e-01 -3.562912347436541505e-01 -1.245906945160908247e-01 3.609539236064945866e-01 -1.971625577836900178e-01 -1.575315819891808800e-01 1.873961218095442915e-01 -8.695583607146260829e-02 -4.504225914514696782e-01 2.006705485906698505e-02 -7.532828104903500910e-03 -7.801767158793112555e-01 -6.449384130699407913e-02 2.012289427482285079e-02 -9.250707378846978468e-01 1.373093528334574376e-01 1.803985231096525976e-01 -4.588322171123915827e-01 2.061004099122296374e-01 4.758710573900914315e-02 -8.359624667529813591e-02 6.372549373636215986e-01 -1.600056703797173574e-01 -7.598324526733309936e-01 7.264927493112738333e-01 2.034917198921942783e-02 -1.482542197648301918e-01 4.466200197073427747e-01 -2.447154985717739928e-01 -1.602333245347695861e-02 4.534287233633227387e-01 -1.890072797131621407e-01 -2.199054384714237975e-01 2.483367902977927089e-01 1.306548199952625028e-02 -1.066743635369396259e-01 2.336344705321861670e-01 -1.867082278922301553e-01 -3.746288952977278597e-01 6.088334573905605784e-02 9.715957352504411837e-03 1.101309875434946517e-01 3.360897892857835356e-01 -1.099401286560402480e-01 -8.102240689131071094e-02 8.263258304816135935e-02 1.757774408101891450e-01 6.001784299384193000e-01 1.861640501799483038e-01 4.004999858524806444e-01 2.520152681085797708e-01 1.444369818468312083e-01 8.012874322013987527e-01 2.581160045228777511e-01 1.619926946342426788e-01 2.549604098649611572e-01 -2.112656636562046386e-01 5.595806020555005311e-02 6.739845284040025808e-01 -5.983515899505231772e-01 -1.154090137100716174e-04 5.337830313623925793e-01 -7.825266855024946011e-01 1.251052590515333574e-03 3.246226541662641241e-01
-9.392846455703548481e-01 -1.165209758883541252e-01 6.132384717201716517e-01 -7.750186526250300023e-01 -3.835276836547035773e-02 3.578131235989233105e-01 -9.670698652792508732e-01 -2.626196663187153613e-01 4.122037982984869675e-01 -1.192770587224437184e+00 -7.343670494903634105e-02 9.127312614908726918e-01 -8.552907641707884201e-01 -8.826509752524860919e-02 1.183572650324402065e-01 -7.477024730188081003e-01 -8.090895977996998001e-02 2.059293480318520886e-01 -8.020483517851869637e-01 6.948766871670786216e-02 8.323638293155932733e-02 -8.799029346522113659e-01 1.337241666447271105e-01 -7.602568980863100290e-02 -9.052885718677036175e-01 2.563215407451481798e-01 1.491092333843715978e-01 -1.000124891659920578e+00 4.016065759337582031e-01 3.588123424833432606e-01 -1.148225227003310867e+00 4.977625930194777837e-01 6.205585611871884399e-01 -1.161815070417862694e+00 6.488540273052731955e-01 5.105525911092965163e-01 -8.675940664946956149e-01 7.325133529066160110e-01 1.349133662148976343e-01 -6.101233245737394117e-01 1.018119675109545152e+00 -5.148241465981509002e-01 -8.669543927284617535e-01 6.341430117407290679e-01 -2.952419468847058970e-01 -8.782673127823228398e-01 6.744352768062308323e-01 -6.606384908589726379e-01 -8.817198164168277286e-01 2.588478493585794071e-01 -5.911055713364425923e-01 -9.630485430780906242e-01 4.083678202688666437e-01 -5.023654853293896272e-02 -7.849859261126086452e-01 -1.405055479065573931e-01 -2.481059953290989939e-01 -7.281017847898534345e-01 -2.573955455593761044e-01 2.394599755063422930e-01 -6.476934603865203144e-01 -6.147631802581293714e-02 -7.147738004897735697e-01 -4.219889927603395208e-01 -9.540066314444903273e-02 8.856585964947673306e-02 -1.510906639902638848e-01 -3.884625706428312397e-01 1.470533888099946340e-01 -4.990551087757488236e-01 -5.387197044282530101e-01 5.241053744761250410e-01 -3.273151030527912120e-01 -1.789977683596730151e-01 6.173350487967643740e-02 -7.281353646301265137e-01 -2.971178970575149014e-01 4.948980613615230340e-01 -9.626896077768331006e-01 -2.390191851934483080e-01 5.049943539058188158e-01 -9.725165996518823075e-01 -2.735867083855674786e-01 5.865284815093725346e-01
-5.775538071750589975e-01 -7.954731100315157732e-01 3.835602540278372774e-01 -5.254186181588581528e-01 -5.393115209743768457e-01 1.644381213837440292e-01 -5.441471715890530136e-01 -4.337005408890085567e-01 -1.806066513387790118e-01 -5.528704097100333170e-01 -1.054261865066203230e+00 2.752199974173956121e-01 -7.372006212161830163e-01 3.440785252930134153e-02 -1.595608535776948111e-01 -6.699876145203099709e-01 -1.324420178693097305e-01 1.348939191311994135e-01 -9.165598254062532479e-01 -2.795042447926548990e-02 1.532589860547643457e-01 -9.630639984985280844e-01 2.527403433826539425e-01 2.202044608503839207e-02 -1.022998204574364189e+00 1.780578002995865106e-01 2.635806599555029495e-01 -1.113708814217338583e+00 2.511355754968269127e-01 4.746170868574747237e-01 -1.253138134013702887e+00 1.531155965302357091e-01 6.823629139127651566e-01 -1.277456160120551631e+00 2.309187095297263737e-01 6.276229350015023467e-01 -1.247623921593972396e+00 4.125903905651266967e-01 3.505674007689683624e-01 -1.422569693037880389e+00 8.044373819331464004e-01 -4.047479920718100033e-02 -1.307135049460982579e+00 7.650189970558805008e-01 2.370451141627448743e-01 -1.330681752385310279e+00 7.730344094991000725e-01 -1.474390647614367555e-01 -1.145280455785778972e+00 5.344137404665945112e-01 -3.173006710110205519e-01 -1.168784411075197038e+00 3.544225430890995954e-01 1.950229350850598564e-01 -9.078169605756092331e-01 1.230815848658229350e-01 -5.258663699153390825e-01 -6.551420306576744013e-01 -3.557251213914639498e-01 -3.975353477269375491e-01 -9.346423562258370232e-01 1.971934718965408506e-01 -6.079028305909801588e-01 -6.838339512100566342e-01 -3.319778889329278448e-01 -4.978130255358714784e-01 -4.693906132663111519e-01 -2.055928921984837565e-01 -5.316043271288563021e-01 -2.548164131680416000e-01 -7.530462008633654891e-01 -3.026168116780857398e-01 -6.307338476156251206e-01 -2.433226726755813862e-01 -5.123506361640323137e-01 -3.282328701093824019e-01 -7.420881852525643696e-01 -1.977724807582572908e-01 -4.081726653929390602e-01 -7.605711934417225262e-01 -1.048005595279572488e-01 -4.814130000852030467e-01 -8.330612167614395158e-01 -2.395278063320295525e-02
-1.502703936627717951e+00 -3.599126573492671399e-01 1.281449173808396624e-01 -1.174876369573126800e+00 -2.313787035653750435e-01 -2.086196691325372665e-01 -1.277426970909738557e+00 -2.668807615874472239e-01 -2.689581096042095720e-01 -1.879314486240273085e+00 -6.516413507096709967e-01 2.946680509573494366e-01 -9.346170106327498228e-01 1.193553790712470752e-01 -3.922447397383757584e-01 -7.923522083480611933e-01 7.603467743045486116e-02 -3.598461735424259844e-01 -6.779264906896669274e-01 1.698291075853489152e-01 -8.407299230569403869e-02 -8.658260483844655298e-01 4.409747005544625842e-01 -1.738675492231568920e-01 -9.688260011169876895e-01 1.045792494721111410e-01 1.659927060236742746e-01 -1.353153000306591469e+00 1.485035437396190205e-01 4.018654333701388581e-01 -1.731518280933718401e+00 1.918150738355462737e-01 7.150595229004601538e-01 -1.765252534360504333e+00 5.532684518829840137e-01 1.090391480834269622e+00 -1.272862430504618558e+00 6.303656677704349010e-01 5.299348317899951200e-01 -1.094958572936092001e+00 1.151181056711502615e+00 9.255952833976990868e-02 -1.462719251739654780e+00 1.165353110507209022e+00 8.504936569511329925e-01 -1.073717426421312959e+00 9.771796294199018851e-01 -3.824345400496998448e-01 -9.448185084769891162e-01 6.912890335880239601e-01 -6.627814942457941338e-01 -1.060842738328319879e+00 5.811387062687298766e-01 1.783937308446712500e-01 -8.843642663150215188e-01 2.394359501545224034e-01 -6.047313669501064304e-01 -8.639979837993067013e-01 -8.039654148268424172e-02 -4.120775802216908312e-01 -8.243198233599724478e-01 2.548767475310164676e-01 -9.795572493903282885e-01 -6.904294883770611957e-01 -3.430436988781770946e-02 -5.021981232353871505e-01 -3.216017942073725600e-01 -1.859824476632543910e-01 -1.125397293535532750e+00 -1.044150122068411013e-01 -3.302615978201965952e-01 -7.807890633901574118e-01 -4.867547691288957035e-01 -1.328290291381245547e-01 -7.655375256326992783e-01 -4.825559226902378374e-01 -2.258772514133909892e-01 -4.655333877859562097e-01 -8.205890214499775848e-01 -1.806758334647244058e-01 -3.189026301559330090e-01 -1.061149611665864523e+00 -3.903255134238401425e-01 -9.954234526542576900e-02
-1.441445913160705805e+00 3.371637122802926823e-01 1.058366498927962862e-01 -1.222230395941549697e+00 2.485092710575944053e-01 -1.210364280132945614e-01 -1.300005639379921529e+00 1.237325014826269748e-01 -5.865404672295931876e-02 -1.696891072856168803e+00 2.229421609313341213e-01 2.535448440912856372e-01 -1.057703859034924143e+00 2.614538968645457317e-01 -2.598989944306767108e-01 -9.585534770308827834e-01 3.367779631398528095e-01 -2.819013216099190422e-01 -8.024904177871029498e-01 3.711855396699368925e-01 -1.219859039885762136e-01 -1.018623080276551907e+00 3.707400178619359998e-01 -2.439877340468529221e-01 -9.393276658212851293e-01 1.223878796766404153e-01 -1.662622827088086064e-01 -1.312497541306813398e+00 3.488557066867379319e-01 -3.370716243683321567e-01 -1.647101926456376209e+00 7.071435745339413881e-01 -1.456584323660893299e-01 -1.664020428079701519e+00 9.698173307254185360e-01 1.859207215617491027e-01 -1.253246216877795582e+00 5.276947778147650370e-01 -2.271280871377385768e-01 -6.296550485747015591e-01 1.017020397895348482e+00 -6.660797734269781056e-01 -8.231049217633163995e-01 7.629699040551076727e-01 2.875601048981244467e-01 -1.035060014511440807e+00 7.472899498750502634e-01 -8.652766358127201851e-01 -1.052718616699865217e+00 4.161298576684571149e-01 -7.717409180157024373e-01 -1.148291585462491771e+00 4.131518508935396738e-01 -2.057425094592323644e-01 -9.801365057591612251e-01 1.533026160007489591e-01 -4.868306118303568630e-01 -9.973945981574229291e-01 -4.859317747232534679e-02 -1.705724468593725340e-01 -9.053680027075319270e-01 2.604340497862348003e-01 -8.933810481384543145e-01 -7.278808113616543896e-01 -2.804076584120619026e-02 -3.360118248974470756e-01 -4.585531143697248457e-01 -3.049679211954575697e-01 -6.137556639357004684e-01 -4.597029749155023826e-01 -7.844782330274585602e-01 -2.323530355649316703e-01 -5.621526871773129264e-01 -1.233632809706096400e-01 -5.318980093278848909e-01 -6.833030972322307051e-01 -5.487098785194761685e-01 -1.242354772897499154e-01 -9.505750282039838739e-01 -4.103271852893565774e-01 -6.392899011962103681e-03 -1.124319387860531538e+00 -2.357941047705159332e-01 1.346856703700108904e-01
-1.196913618935963264e+00 -3.726078585959968770e-02 -9.767548932571536169e-02 -9.438964536256286841e-01 -8.804420031079090991e-03 -1.830655210210173078e-01 -1.187629982439951437e+00 -7.688814284368961083e-04 -8.714639876891314141e-02 -1.577736278530233127e+00 -6.130829430309653327e-02 1.829271750495932158e-01 -1.060850098401579844e+00 -2.258737976113819879e-02 -1.359823431981783404e-01 -7.933328814213921332e-01 4.092488750662873209e-02 -1.241400701262899281e-01 -8.616191071728936945e-01 5.146143483125670270e-03 -3.596704351780955627e-02 -1.094145983818548107e+00 -5.149185296751102037e-02 -2.461724253898696646e-01 -9.885260873811908544e-01 3.590027425005365425e-02 -9.994073047634260965e-02 -1.123321503079502959e+00 2.454269708043558262e-01 -1.356057811667333302e-01 -1.401216167806261792e+00 4.817603388252583718e-01 -2.013608445483350967e-02 -1.352412827073407042e+00 7.570027742485974098e-01 6.544224294297881772e-02 -1.071641609987564969e+00 3.653977994455711586e-01 -4.961680262756282267e-01 -1.100780358156733918e+00 5.525457285263395413e-01 -9.928353846089847945e-01 -9.693194762320120894e-01 6.826429422225457344e-01 -1.400864122252504229e-01 -1.256925666229906202e+00 2.245257422309565043e-01 -9.957366937856610978e-01 -1.231813649947687939e+00 -1.163402699612535729e-01 -7.990241288020123456e-01 -1.150566287727321280e+00 5.927123145870583087e-02 -4.341684653928289395e-01 -1.186820144485389417e+00 -1.811544692179203886e-01 -4.477908662247804816e-01 -1.143238567841770692e+00 -1.635717167157388907e-01 -1.652119935030262887e-01 -1.085999695557425815e+00 -3.404594452647056735e-01 -7.793057712467694742e-01 -1.023685383734623366e+00 -3.469969308416447351e-01 -4.806066428715639605e-01 -3.939978755808432043e-01 -7.617817701878901726e-01 -6.108667641762406397e-01 -5.103394298592489609e-02 -1.187762779327245610e+00 -1.969937637486607884e-01 -7.404653261309177559e-01 -5.324475786547563372e-01 -6.159589973282882935e-01 -4.132297235341549912e-01 -8.505506418655491840e-01 -1.738251319072948164e-01 -8.183373061759209310e-01 -5.939419341136553676e-01 -1.033744047915945430e-01 -1.183683532552640472e+00 -2.414429238886807993e-01 1.560525031265508900e-01
-9.608640789536379012e-01 -1.470748417737013369e-01 5.204378981702439955e-01 -7.920744131605632621e-01 -4.155687721331904894e-02 2.973951404557962364e-01 -7.968095399587999950e-01 -1.167806359357632107e-01 4.608505638232961443e-01 -9.749331853574232376e-01 -3.174227957707602688e-01 7.936700055095086137e-01 -6.775209507734654135e-01 -1.850900416129988013e-01 2.891163998870941443e-01 -6.145671504452175915e-01 -4.072412804236691386e-02 1.755864569886178839e-01 -5.689464931619906407e-01 -1.574020089562172542e-03 1.577932241495191290e-01 -6.665510019227413041e-01 -1.364474441790239079e-01 2.203081359738759404e-01 -6.276949080605743747e-01 2.105552398172794160e-02 2.565565818277614762e-01 -8.365694040369208162e-01 -1.159381292887795567e-02 3.938531741494220584e-01 -1.154026155433223177e+00 4.534369046032771244e-03 5.118892557976457702e-01 -1.121549542621469886e+00 1.136903360452619638e-01 5.962005153198816076e-01 -8.227417823444832523e-01 -9.384549041283479776e-02 3.491974441619125624e-01 -8.273519883619520066e-01 -2.682437482464174461e-01 2.827988796360620394e-01 -1.050642063158355288e+00 4.417956095429084740e-02 2.461555818510680060e-01 -7.826756715816906018e-01 -2.891769180081132928e-01 2.607421261730729078e-01 -7.559532910086430579e-01 -3.089672765865134063e-01 2.182439518658527977e-01 -7.309318623207762267e-01 -1.209598647178963537e-01 2.763571304991487287e-01 -7.336825202427288417e-01 -2.941667280306972665e-01 2.605028163506389882e-01 -6.944125006507496645e-01 -2.341467627531723106e-01 4.346235214741511754e-01 -7.345626912941672915e-01 -3.595774255577658396e-01 1.362347285768722716e-01 -6.079070858960816670e-01 -2.323921662810079503e-01 2.193640860126132019e-01 -4.516734699397215169e-01 -1.256323785779404900e-01 -2.632287722768444915e-01 -1.107874013999577967e-01 -1.195847633318064540e-02 -2.185279478536595321e-01 -5.344063380432392263e-01 -1.918475617716769166e-01 -9.567256326952676415e-03 -2.426895966866650933e-01 -1.058808031892595203e-01 6.692458706385957801e-02 -4.347902057931657405e-01 -1.888209066956199056e-01 3.140554768520302242e-01 -6.613323120212986073e-01 -1.951221852559855141e-01 6.176305922856467623e-01
-1.216669928901450204e+00 8.458988191549129954e-02 3.851094858806683452e-01 -1.138021310205783454e+00 2.132716241335949614e-02 1.859744000490231031e-01 -1.164278195641032854e+00 6.561863585199301241e-02 1.194690910191071320e-01 -1.282796933823672436e+00 -1.160979554855001705e-01 4.323141040129984680e-01 -1.090141246064351810e+00 1.965836072639438326e-01 3.113432379886549306e-02 -1.042915674030473916e+00 1.154640439167258226e-01 2.898730862971315991e-02 -1.004189235601036678e+00 2.842074451497893506e-01 1.078412643230801105e-01 -1.135432962567339388e+00 3.383754404691032280e-01 1.648120399074036735e-01 -9.778489113780652886e-01 2.868253419224041645e-01 3.144463581545952069e-01 -1.060644955327229466e+00 2.212172165927812073e-01 2.401527921972631541e-01 -1.269888206210224135e+00 4.681548238662687211e-01 3.388658749407358339e-01 -1.440117801264469755e+00 3.124939916460225953e-01 7.686346657280345163e-01 -1.305350253152240070e+00 2.757237655818103317e-01 4.534214989073308000e-01 -1.674665910583258643e+00 5.039818422100512674e-01 2.235444297268154301e-01 -1.672638763573911724e+00 1.560662915699827513e-01 4.790238061248532908e-01 -1.594351142903863483e+00 5.535382542599140976e-01 1.176011775386335279e-01 -1.377841738922984671e+00 5.315122120176453135e-01 -2.314014895293037277e-03 -1.263980621100633472e+00 3.256135795881979211e-01 3.330721644201243281e-01 -1.211735739457290517e+00 2.726971952153973699e-01 -2.024102312358038169e-01 -1.102569078657988921e+00 -1.771823815772569088e-02 -1.077017345959059291e-01 -1.197211048167909020e+00 3.867302276217765566e-01 -4.523749832042813779e-01 -9.735351740919049313e-01 -7.326027902954113102e-03 -4.012891019179187779e-01 -4.928490690441693078e-01 1.227455386429863460e-01 -9.171551899403624919e-01 -1.409879507925113351e-01 -2.551248420304568776e-01 -7.687621629512502164e-01 -7.575929807130544757e-01 5.479444399076119354e-02 -6.431107884329703150e-01 -4.757889076552172525e-01 -3.015199752751169804e-01 -4.989181448945185782e-01 -8.413230748444406881e-01 -3.158397240877401924e-01 -2.865291449766709242e-01 -1.094643842536895173e+00 -1.949765585633254916e-01 7.380027517722170805e-02
