0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.162174414090249464e+00 9.703750798981695125e-01 7.703682548767009086e-01 -1.825684730019870861e+00 8.125251767729388952e-01 2.150797580129763242e-01 -2.114780996926416634e+00 6.157189096964270636e-01 3.924844343530288215e-01 -1.253416217294663237e+00 -2.836769082760631222e-01 -7.002353074933692634e-01 -7.263835859945511064e-01 -2.487551034724508059e-01 -8.107862204859902500e-01 -1.875668316382686163e+00 -2.122502452280143614e-01 -4.627460451056594204e-01 -2.256845584802613214e+00 -1.991374504111210197e-01 -3.296605420558876842e-01 -2.164306367068677073e+00 -4.263967565781084934e-02 -1.397104295599792545e-01 -2.322382984289273367e+00 -4.631413023013705721e-01 -1.743041838251431774e-01 -2.168127939125937154e+00 4.910059264352080177e-01 -9.315764379176824650e-02 -2.031555458468280229e+00 -1.805999710235901556e-01 6.176982537960618025e-01 -2.037545799104113264e+00 5.042552235316544174e-01 6.931805231472440987e-01
-9.912283374536268177e-01 1.953358287981191155e-01 4.296820076171810610e-01 -6.279788875467950948e-01 7.180365722273549522e-01 2.166132509643524107e-01 -1.079396420445327909e+00 6.008276675951880197e-01 3.682816587830428645e-01 -6.774730338300501975e-01 8.255457283944728220e-02 5.843896943997374249e-01 -3.558746076168648464e-01 1.192289888857353541e-01 6.906627465682364519e-01 -9.022436168194027939e-01 1.281384872889523296e-01 5.556179840466897168e-01 -1.128477364206489142e+00 2.698794964054938017e-01 4.209770415854703351e-01 -1.014520289807622655e+00 2.772935742713531493e-01 3.599470937504325452e-01 -1.408141106081804761e+00 4.304276788505188578e-01 3.024885599718319384e-01 -7.093842131922647454e-01 2.688679431612563953e-01 4.432873767704865742e-01 -1.631612786936818660e+00 5.791044057806606915e-01 2.313398801326060350e-01 -1.240230881734394330e+00 2.826616394772611396e-01 4.146370662936752494e-01
-1.025460821057455618e+00 -2.498963291510564177e-01 -7.246872279133479422e-01 -1.053136685597891420e+00 1.724543243981311313e-01 -6.406183901772957157e-01 -1.254546892991002194e+00 1.442617588263582773e-01 -6.709077020212286246e-01 -2.633697570524525244e-01 -4.216183741947405750e-01 -2.091534099768587451e-01 1.181322329708172775e-01 -3.006115108411768766e-01 4.211853350702858545e-02 -5.391940909882217969e-01 -6.162567494165935855e-01 -3.191154221904174415e-01 -8.975164331770855153e-01 -5.593555566233523457e-01 -3.799035437950781802e-01 -8.739147609299028341e-01 -5.274713759209570529e-01 -2.470977634201063922e-01 -1.152770612912725090e+00 -2.922758858931390202e-02 -1.258375181180902969e-01 -6.541855484187508729e-01 -9.789639856180201161e-01 -8.079941930489175084e-01 -1.506762498143279672e+00 4.369247499405700674e-01 -5.938207219527181779e-01 -1.203275153996337110e+00 1.125157084391255058e-01 -4.858929586499090014e-01
-2.128255837012915652e+00 1.104600735879191387e+00 5.059559163649951508e-01 -1.853773459960315506e+00 6.240284677413334702e-01 1.181472525107973848e-01 -2.213333061982369010e+00 1.072979568563985797e+00 6.107478140678479495e-01 -1.085300022471927583e+00 2.804200299312371858e-02 3.788872361868395044e-01 -6.672054703451173463e-01 -1.595639375616833000e-01 -5.255509532698016129e-03 -1.547171419855846608e+00 1.953469823350173773e-01 6.912403755520393211e-01 -1.934050289151570734e+00 4.644840157798847402e-01 9.404408934344102855e-01 -1.807432001461373172e+00 5.521844184746795836e-01 8.901425918148253569e-01 -2.087432538840712670e+00 3.440328784550523711e-01 1.277947366042523125e+00 -1.799628770908039632e+00 6.660119448515726681e-01 9.089452206577081084e-01 -2.335769461349828102e+00 7.570015513644944294e-01 1.213534874098529670e+00 -2.100749004196790448e+00 9.811276488980846811e-01 7.270511396664196546e-01
-1.813693738534919886e+00 1.371228818280248452e-01 3.916628210671687649e-01 -9.423945262358850439e-01 6.280698399706718948e-01 1.686464997021266954e-01 -1.383453520933962677e+00 3.013509919153103400e-01 1.566263250696302567e-01 -1.163505081623816606e+00 -7.883119803690337157e-01 -6.046021409562787330e-01 -5.541574537573666914e-01 -7.412694223539799676e-01 -7.493978527398588163e-01 -1.733286642786577181e+00 -7.176926349083398993e-01 -3.667598083072860504e-01 -1.971863363946397163e+00 -5.669488338905254166e-01 -2.454678434927158037e-01 -1.741890706808746359e+00 -3.100748105316880054e-01 -1.347825123984054407e-01 -1.504266709911556754e+00 -5.529194452248056280e-01 -7.686215382563622855e-02 -2.102138325429663279e+00 -4.015926923761927725e-01 -1.007812567107124191e-01 -1.342305632606056953e+00 1.108537720231277252e-01 5.668611061285349084e-01 -1.485279103574758786e+00 1.281363099892383617e-01 4.224173429804105595e-01
-1.702759096333210209e+00 8.775185958559835742e-01 -8.486843607628016262e-01 -1.034613627408873082e+00 6.479136399300080562e-01 -8.858089423390043127e-01 -1.175357020312385758e+00 5.463714515545803341e-01 -6.952982959679880892e-01 -2.617161342056724682e-01 -3.332065555087116993e-01 1.585111021540754339e-01 2.065171356052995510e-01 -4.746469312523706741e-01 4.207800930751287583e-01 -7.053176284791554673e-01 -2.341948879420931440e-01 -1.529125204924695891e-01 -9.922386879372365742e-01 -1.388900463115288475e-01 -2.310972287171535466e-01 -1.037641373390755906e+00 3.588242318605741610e-02 -2.375984527969746407e-01 -8.218637203184113726e-01 -7.564101446370130599e-02 3.897280903249085160e-01 -1.303003855079487350e+00 1.669469642628419737e-01 -9.549976821338271860e-01 -1.051897107642611573e+00 4.009661644790138424e-01 1.609346603507744167e-02 -1.329165172950068419e+00 6.127067068426330643e-01 -3.169147004444633486e-01
-2.342711078266611402e+00 -1.280388137919203917e-01 -5.588267643085498282e-01 -1.925310055781267682e+00 3.090543294755312420e-01 -2.911151422591762294e-02 -2.242564989209037130e+00 1.432352603091513465e-02 1.445800965151959327e-01 -7.521014988715644112e-01 -8.331553353987356525e-01 -2.493992221721792746e-01 -2.683765663251846956e-01 -5.392922174626524345e-01 -3.021033627775912556e-01 -1.321921636331892858e+00 -1.040631634353696544e+00 -1.437668263152448445e-01 -1.915004482412011377e+00 -1.248206781685985645e+00 -3.272975755654569663e-02 -1.968867340997873638e+00 -8.761510570207067250e-01 1.225494945753833193e-01 -1.928444961895698695e+00 -9.615374173094122234e-01 7.258929922166986737e-01 -2.034070481436566435e+00 -1.141123200788747072e+00 -4.116990408514525912e-01 -2.154331039756834265e+00 -2.208524095072502413e-01 5.302932192888817342e-01 -2.151963611012289057e+00 -1.084979394124505614e-01 -1.767581480652774539e-02
-2.221974615047183299e+00 1.285016061968494716e+00 -7.636204889882296509e-01 -1.636147652648154427e+00 8.824660926193980126e-01 -7.965466066818006619e-01 -2.333529853982512225e+00 1.460657285942328798e+00 -7.141851541916848234e-01 -1.184598820039989286e+00 -3.057650701673784166e-01 5.380568175874419490e-01 -6.465502577912898285e-01 -6.305050242326406540e-01 7.065451328510046203e-01 -1.663631061600079342e+00 2.494556210065952684e-02 4.127018555935141331e-01 -2.222082645923832978e+00 4.606492560536365466e-01 2.564833648774841324e-01 -2.109214970375081322e+00 5.726346855123007895e-01 -1.307339353349790123e-02 -2.343277050425569552e+00 7.413265917665835536e-01 3.566675712270200860e-01 -2.035486082709129452e+00 6.469026125856534026e-01 -3.156946616720858190e-01 -2.624595304512669536e+00 9.444958547895856427e-01 -1.499180020739721009e-01 -2.274822980525925242e+00 1.135242263767113791e+00 -2.846337346793333944e-01
-2.217507965823279026e+00 3.715082731388139048e-01 -1.394801635542376017e+00 -1.729295932500533706e+00 2.529827673595239079e-02 7.798311786590977901e-02 -2.139536082878799927e+00 1.663435896235021250e-01 -5.209480007308944227e-01 -1.115363070502848108e+00 -2.544388500632731309e-02 8.799352015358236079e-02 -5.562043631688151635e-01 7.619349043212483852e-02 1.276273145307720847e-01 -1.570460745005249459e+00 -1.268807700595719901e-02 -5.707224458502216380e-02 -2.304331986786680719e+00 2.968240011281687851e-02 -2.855225472766768080e-01 -2.321533484367833911e+00 1.342829515312946309e-01 -3.763467371580536680e-01 -2.848112259373824173e+00 1.282819020961268874e-01 1.230725748680087106e-01 -2.028836065176953252e+00 1.901716903272501202e-01 -1.164318861333091260e+00 -2.949140744686823190e+00 1.129941563243874320e-01 -2.720459413769529267e-01 -2.322695717240563340e+00 1.912334768586496370e-01 -8.079017285660661241e-01
