9.933530792677675025e-01 -4.620459816419456934e-04 -1.151062397212039012e-01 1.139999999999998082e+01 4.643506679143509812e-04 9.999998921661592544e-01 -6.791690762215347825e-06 2.842170943040400743e-14 1.151062304469294140e-01 -4.670311236356936642e-05 9.933531867020499728e-01 -2.664535259100375697e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.110000000000001563e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.934171428145766258e-01 -1.130314435170671761e-01 -9.123852500539796351e-01 9.686030412112867083e-01 -4.972909411420591841e-01 8.085363527785954796e-01 -3.145960681469678888e-01 -6.054566356534536453e-01 7.732558901150768937e-01 5.774884059545565274e-01 2.618825488466257623e-01 1.089603061098338266e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.797020240493522714e-01 2.667418862039475091e-01 3.936662482710870381e-01 1.151242977599590489e+00 -3.141297784210776434e-01 9.474842903459109733e-01 5.996667288444654242e-02 -6.408755305007218794e-01 -3.569969624416957088e-01 -1.764150948532065277e-01 9.172954175811283140e-01 -9.221213399115040232e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-4.120465332923561874e-02 -9.082734190376448025e-01 4.163430950714619994e-01 1.139999999999996838e+01 5.653797417070874909e-01 -3.647625076024882951e-01 -7.397932553861056304e-01 -4.973799150320701301e-14 8.238009008317753734e-01 2.049090269295414657e-01 5.285493037281800977e-01 -1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.735181553939289412e-01 -7.746312129490572351e-01 -4.191980921204236932e-01 1.109999999999997300e+01 4.239068547537493403e-01 6.176202843163789424e-01 -6.624561592239435193e-01 7.105427357601001859e-15 7.720644629855168972e-01 1.359840737955274048e-01 6.208258988386824440e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.335896746218953712e-01 -9.419277671080771297e-01 -3.860065461167792866e-02 9.686030412112707211e-01 -6.705317815960114558e-01 -2.082933256616288364e-01 -7.120400412578616889e-01 -6.054566356573047869e-01 6.626500274317784767e-01 2.634121713885116955e-01 -7.010770065471072510e-01 1.089603061053477262e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -4.074199873305206498e-01 -7.616970056217321761e-02 9.100588610852966553e-01 1.151242977599574502e+00 -7.951049286106204317e-01 5.197904819436369728e-01 -3.124516080609955337e-01 -6.408755305062072694e-01 -4.492405885744282235e-01 -8.508913159722989450e-01 -2.723359358957808674e-01 -9.221213399563268354e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.287144169347464340e-01 -2.748751831134595841e-02 3.697755645180431094e-01 1.139999999999996305e+01 -1.778141961310472918e-01 8.420862048762092211e-01 5.091885065586736481e-01 2.131628207280300558e-14 -3.253792301789151797e-01 -5.386420517321930390e-01 7.771699277982325738e-01 -1.776356839400250465e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.382204357869063038e-01 3.497062153415054775e-01 4.184400363023709768e-01 1.110000000000005116e+01 -4.641059410130695673e-01 5.456372510477791593e-02 8.840975485878599383e-01 -2.131628207280300558e-14 2.863427605957274413e-01 -9.352691392611063304e-01 2.080371615846725586e-01 -7.815970093361102045e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -4.736234991372079151e-02 -9.675449893473508922e-01 -2.482206707739812446e-01 9.686030412112884846e-01 2.010183960020603400e-01 2.341830956673101038e-01 -9.511834114262268658e-01 -6.054566356573012342e-01 9.784418287662325353e-01 -9.494720265763667566e-02 1.834028800975613382e-01 1.089603061053476818e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.077695220906932150e-01 -3.768737662526501775e-01 -5.975185921040906400e-01 1.151242977599594042e+00 2.723334242124718640e-01 9.259952557572547205e-01 -2.614713987643128568e-01 -6.408755305062356911e-01 6.518410923347972563e-01 2.233720272548053373e-02 7.580265428849963794e-01 -9.221213399563370494e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.781508687526604406e-01 8.362524489635406177e-02 1.903357464441202962e-01 1.139999999999997549e+01 -2.071978716590043290e-01 3.171508907442964764e-01 9.254643993585480732e-01 7.105427357601001859e-15 1.702703551398249485e-02 -9.446809677960725793e-01 3.275483920667012772e-01 -2.131628207280300558e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.003353647567828411e-01 6.104438229298743135e-01 5.166776450255040620e-01 1.110000000000006537e+01 2.442190329181459507e-02 6.317559215762396096e-01 -7.747825670424970390e-01 2.131628207280300558e-14 -7.993753939557720622e-01 4.777476264725095123e-01 3.643572216080503967e-01 3.552713678800500929e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.544760545041206523e-01 2.076712896041927048e-01 -2.141216870202047595e-01 9.686030412112991428e-01 -2.910875500584632625e-01 8.052436722562247295e-01 -5.165759058379236768e-01 -6.054566356572994579e-01 6.514214902203205315e-02 5.553874897451699377e-01 8.290363301178966804e-01 1.089603061053459498e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.803764062475038843e-01 1.769660340791969211e-01 -8.686267815068654530e-02 1.151242977599597594e+00 -1.736632341633302379e-01 9.838094982801485200e-01 4.427134732188256483e-02 -6.408755305062321384e-01 9.329085256959318562e-02 -2.831773077142561712e-02 9.952361141713033099e-01 -9.221213399563481516e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.986365162876560397e-01 4.829346836115353675e-02 1.982042508384390320e-02 1.139999999999997016e+01 -5.172959690671755789e-02 8.644904475106911512e-01 4.999803145791176240e-01 7.105427357601001859e-15 7.011215352741865560e-03 -5.003239021638034023e-01 8.658099305175832594e-01 -2.131628207280300558e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.665183649270598920e-04 -9.975702431577173623e-01 6.966629261606969992e-02 1.109999999999996945e+01 3.001326027995542683e-02 6.964888328520901783e-02 9.971199713497322925e-01 -1.421085471520200372e-14 -9.995493917600984934e-01 1.625737794355541343e-03 2.997282783858024047e-02 2.486899575160350651e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -4.266605219002939098e-01 -8.876687818846744626e-01 1.732193197052431244e-01 9.686030412112618393e-01 2.940788184478972944e-01 -3.172839876064630360e-01 -9.015811221120539898e-01 -6.054566356573118924e-01 8.552651329219831400e-01 -3.337289392245150754e-01 3.964171382925092413e-01 1.089603061053523447e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.398500869069653207e-01 4.621581902903224570e-01 8.757007253278306091e-01 1.151242977599567396e+00 -7.254156835220539890e-01 -5.541341245871156396e-01 4.082982464673370337e-01 -6.408755305062321384e-01 6.739540335158958895e-01 -6.923475854768652571e-01 2.577610940231463976e-01 -9.221213399562913082e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.605239491081182690e-01 -1.086166136797580561e-01 6.401607251821486155e-01 1.139999999999998437e+01 5.422908757862934248e-01 6.484787065518955451e-01 -5.342246467430302737e-01 0.000000000000000000e+00 -3.571049269779502100e-01 7.534439583549148445e-01 5.520853853767095920e-01 3.552713678800500929e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.453836367959804310e-01 -8.959917302779500936e-01 4.195979235238179172e-01 1.109999999999996589e+01 2.285547149944416878e-02 4.270321965125425390e-01 9.039475264439917890e-01 -5.329070518200751394e-15 -9.891113312335031438e-01 -1.218290704848336570e-01 8.256180721307471160e-02 1.776356839400250465e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.922492533319334118e-01 -3.273366157070424221e-01 -5.149678248322452356e-01 9.686030412112600629e-01 5.505670414251698785e-01 7.473344099183065747e-01 3.719774356710255359e-01 -6.054566356573189978e-01 2.630913405859822141e-01 -5.782231574137416397e-01 7.722958803069934763e-01 1.089603061053534105e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.944029859029064999e-01 -6.660022165575111286e-01 -2.724803492173519248e-01 1.151242977599576278e+00 7.187119832253957563e-01 6.605743135267316823e-01 2.170130444855923324e-01 -6.408755305062641128e-01 3.546235098447818312e-02 -3.465293982466269851e-01 9.373685496182834198e-01 -9.221213399562770974e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.857477675617849044e-01 -9.632787079294201638e-01 -1.938863009488807632e-01 1.139999999999997726e+01 1.306649861035772409e-01 -1.713527933952798676e-01 9.765064677728390041e-01 -4.263256414560601115e-14 -9.738708478296109750e-01 -2.067180472176084471e-01 9.403840014682041115e-02 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.419795991078420805e-02 9.372670095077905161e-01 -3.483230839647223909e-01 1.110000000000009379e+01 -7.133460424822890555e-02 -3.465210943702130564e-01 -9.353258819220275910e-01 -5.329070518200751394e-14 -9.973513885141587210e-01 3.812720872019387253e-02 6.193967859204985160e-02 4.263256414560601115e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.608549603550697871e-01 -2.500710084714266035e-01 -1.192570160751177527e-01 9.686030412112884846e-01 -5.442630092373121342e-02 2.516867168159655499e-01 -9.662771726301720987e-01 -6.054566356573189978e-01 2.716533138557611360e-01 9.349429326437436183e-01 2.282239903487355281e-01 1.089603061053470157e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.255974706963061571e-01 -3.515046797675971946e-01 -8.338532562977647444e-01 1.151242977599579831e+00 7.925884816988111592e-02 9.324123214702264573e-01 -3.525979264789950163e-01 -6.408755305062499019e-01 9.014348717038245251e-01 8.397453704535688679e-02 4.246921817085020923e-01 -9.221213399563472635e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.085576651545927973e-01 3.712830909490479891e-01 1.914989176579223740e-01 1.139999999999999503e+01 -4.155902678222323510e-01 8.499391470596064924e-01 3.238644401397499650e-01 2.842170943040400743e-14 -4.251703635344305371e-02 -3.738346060370942303e-01 9.265203661813433689e-01 -1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.727236908713315033e-01 2.655637431931247017e-01 4.096696934033279280e-01 1.110000000000004405e+01 -4.707883716669258312e-01 6.799617681220162524e-01 5.621479369308278740e-01 4.973799150320701301e-14 -1.292736187128879499e-01 -6.834675502126180691e-01 7.184430661585072819e-01 -6.394884621840901673e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.446225082147453600e-01 -2.374575527265815333e-01 2.264999506118844097e-01 9.686030412112902610e-01 1.866329780419397066e-01 -1.789747842269500122e-01 -9.659897298202053673e-01 -6.054566356572905761e-01 2.699193369902945228e-01 9.547680018014947922e-01 -1.247461993597414054e-01 1.089603061053441735e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.912601252625945492e-01 5.237037899058795132e-01 6.959869465479927575e-01 1.151242977599599371e+00 3.722378688297595106e-01 5.961780639065168419e-01 -7.113442803071913234e-01 -6.408755305062072694e-01 -7.874658458219370161e-01 6.085277779648975427e-01 9.793612770089388242e-02 -9.221213399563712443e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.989986484229465002e-01 2.814331564221983495e-02 -3.478008386689895176e-02 1.139999999999997726e+01 -4.473361226319025330e-02 6.418194466733351256e-01 -7.655499342340905677e-01 7.105427357601001859e-15 7.774207436746260243e-04 7.663391883863150955e-01 6.424357119279647810e-01 3.907985046680551022e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.438596722872572231e-01 9.021627351187357924e-01 -2.605051345704755272e-01 1.110000000000009912e+01 -4.009661860997663640e-01 -1.097924607314044732e-01 -9.094898202680171684e-01 -3.552713678800500929e-14 -8.491093235733000455e-01 4.171906218140868372e-01 3.239835515751809947e-01 3.907985046680551022e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.618841358884200776e-01 -9.276655752906546315e-01 -2.661827939417460986e-01 9.686030412113049159e-01 -8.852146407442911258e-01 -1.210171821377847845e-01 -4.491657616508473172e-01 -6.054566356572799180e-01 3.844629230263056918e-01 3.532582936720506939e-01 -8.528756291335684026e-01 1.089603061053452393e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.589317531257026905e-01 -5.240634161828071624e-01 -7.723506537945803441e-01 1.151242977599608697e+00 7.956916318396443089e-01 -2.607477118386694048e-01 5.467041775871686049e-01 -6.408755305062125984e-01 -4.878963246617807337e-01 -8.107824409727336645e-01 3.234022414761872355e-01 -9.221213399563765734e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.252969926597587769e-01 6.868983087420791334e-01 -4.598897570050036743e-02 1.140000000000001279e+01 -6.839896999080247175e-01 7.265829502684471031e-01 6.507923477523132327e-02 7.105427357601001859e-15 7.811762194562857364e-02 -1.574578757861098965e-02 9.968197968113841068e-01 -1.776356839400250465e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.609961861518518944e-02 9.800344680022186061e-01 1.934095827283199565e-01 1.110000000000010445e+01 -9.898457856527478338e-01 7.087740563612565659e-02 -1.232140982022213310e-01 1.421085471520200372e-14 -1.344624326309360463e-01 -1.857655374333475884e-01 9.733504093146879699e-01 -7.549516567451064475e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -5.838618067397978173e-01 2.245194999800207425e-01 -7.801899670972836098e-01 9.686030412112813792e-01 -2.408814068061455593e-01 8.698157200784684129e-01 4.305772415716693780e-01 -6.054566356572976815e-01 7.752944850091680884e-01 4.393308630555073369e-01 -4.537696048450929887e-01 1.089603061053465272e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -2.974763975844287867e-01 9.547209837280463685e-01 3.954252083805037676e-03 1.151242977599579831e+00 -8.956345602114290649e-01 -2.776266687077053597e-01 -3.475085141074129025e-01 -6.408755305062214802e-01 -3.306758646092435860e-01 -1.069171457326347080e-01 9.376684896664255753e-01 -9.221213399563445989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
