0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.242756592812124861e-01 2.704693198159131839e-02 2.289743630985543454e-01 -1.954947991214162351e-01 -2.854677675097398032e-02 1.548547896201475371e-01 -3.070235137351820520e-01 1.421325042974723452e-02 1.645282295764218805e-01 -9.470170963434053624e-01 1.295156222580690519e+00 -5.770882218162498578e-01 -6.697314429887105680e-01 4.962187602535271802e-01 -2.253707851229385661e-01 -8.693414338810417918e-01 1.489802826215771425e+00 -2.756928120420389927e-01 -5.987515916898440427e-01 9.119826320030675060e-01 -5.452602163946151936e-02 -1.032020311137189061e+00 1.457408459550230129e+00 -2.852481713549920306e-01 -7.125206178386589428e-01 7.738339291241647100e-01 1.602472675053663309e-01 -5.161843436050017608e-01 2.742936829637372398e-01 2.406504205599314383e-01 -9.668560071178493309e-02 -1.160930768892978054e-01 1.537515443559040185e-01 -8.904916176616581303e-02 3.469616296441208059e-02 1.969767632403604529e-01 -9.758177309818683032e-02 -2.467718137203129269e-01 6.917132236936723855e-02 -5.308123452402492559e-02 2.056033914756467129e-01 9.936403500255747145e-02 -1.111648675815552281e-02 2.272235667498229694e-01 -9.821076405424358780e-02 -2.274609642204848681e-02 1.021729408157457525e-01 -2.465928995022337866e-01 -6.255573867348857009e-02 -6.254372250695762470e-02 -1.987898345665197741e-01 -1.191230344793692830e-01 -2.541315812445717470e-01 -1.040195922786642246e-01 -4.038553042794628678e-01 5.385735526329428480e-02 -2.125299738739092059e-02 -3.533352354428346831e-01 1.111290043731154448e-01 2.509670445767211988e-01 -2.519046453535272456e-01 -1.004622317537982173e-01 1.981303786156184688e-01 -1.821520999185541889e-01 -1.019504130825832633e-01 5.277287185632678623e-02 -4.523737239849965341e-01 4.105738197396434086e-01 1.803736939252186811e-01 -3.690313496999629850e-01 4.358037900867707259e-01 2.187572137860455124e-02 -3.211907350527317129e-01 2.898288242295097294e-01 -1.804087096323117034e-01 -1.759645229981607883e-01 -3.463553113623493718e-02 4.275121735954910684e-02 -2.552372927240245115e-01 -7.302885604273043341e-03 -8.982086005106576510e-02 -1.871750596538432065e-01 4.800519285832469119e-02 2.385311260340681194e-01 -1.915446803167487888e-01 2.733042917232939573e-01 1.686241094120399242e-01 -1.398207320298370804e-01 3.129895728093975982e-01 -4.182946849825902591e-02 -1.261427962617984733e-01 1.694009530703007582e-01 -1.858268800975873547e-01 -1.313138533733427538e-01 9.522382634228873655e-03 -1.070560128952185580e-01 -1.509081771406300954e-01 -1.141333578650480240e-01 1.447540500139924136e-01 -1.345700255899992537e-01 -1.661528714210161739e-01 2.092729342884617344e-02 -1.200352598691907108e-01 -6.400678163981148028e-02 -4.223591365103408074e-02
-2.367413616964253731e-01 -4.127733352629128216e-01 -4.084980779628152869e-02 -2.424898342096881987e-01 -3.066292418221625016e-01 2.579085695097920183e-01 -3.122312070100266568e-01 1.940636400814596541e-02 3.775450419137509339e-01 -8.231439025598704662e-01 -3.920436548589639192e-01 -1.842928466054605252e+00 -5.783475029110866084e-01 -2.578494448237275138e-01 -1.058561707856864098e+00 -1.086156103221839642e+00 2.878293510195273353e-02 -1.692001340610913562e+00 -7.777042992926386233e-01 1.635065407593316311e-01 -9.843396068769418861e-01 -9.319351110753639755e-01 5.070184640015606981e-01 -1.414762832019083705e+00 -5.346937237503148754e-01 5.417119767430340627e-01 -6.509569518064074467e-01 -3.772769960511743181e-01 4.608446551845093442e-01 -2.902051368219749072e-03 -1.430837666484852666e-01 -1.515785664682006706e-01 1.842077820918199271e-01 -2.329400932406864300e-01 -2.591028547399037985e-03 1.304296423818484540e-01 -5.941909535971195977e-02 -1.829131674230135840e-01 5.863236185076062951e-02 -3.296400513246975361e-01 9.736109917690291549e-02 3.589025477820696752e-02 -3.564156363466037258e-01 1.068701415443252534e-01 -5.914052726258621495e-02 -3.094076755393976308e-01 5.881077308237714352e-02 -8.066785723344072068e-02 -2.072723747552830675e-01 1.871572852792419139e-02 1.295910480568256140e-03 -6.382611257559769879e-02 -9.081844067799960118e-02 -1.309295755161123120e-03 -3.691061563950686630e-01 -4.964406805535275247e-01 -4.497265487135482243e-01 -4.196309095224612373e-01 7.391961840945009132e-02 -1.002422407302581281e-02 -4.398838995865060331e-01 -1.378808521129322173e-01 3.405449752240890526e-01 -1.997128835191365470e-01 -2.190030433868096760e-01 8.215661067840546172e-02 -6.221836162571846573e-01 2.280766492171319992e-01 -2.226712900428851893e-01 -6.391698592439363225e-01 1.902272782479637880e-01 -4.851181434186840891e-01 -4.957200771107371229e-01 -4.685091829294850407e-02 -6.051363901029325199e-01 -2.136234787553182302e-01 -3.492394287613991843e-01 -2.823242123409358539e-02 -3.230034226253694074e-01 -2.680193802138732817e-01 -3.120536518934371450e-01 -3.224170757219352867e-01 1.131225680407504930e-02 1.051328120503691177e-01 -4.535572768195033633e-01 1.388691825991721362e-01 -3.426612525212083954e-02 -4.867955281435477066e-01 1.639647921168322642e-01 -2.000663473650876600e-01 -4.144073309426322127e-01 4.889968516581245928e-02 -2.783185258809393603e-01 -3.044108656516045786e-01 -4.120974893484201373e-02 -1.421108626048228629e-01 -2.101234011469311491e-01 -1.068684292003949654e-01 9.309673779952606920e-02 -1.498259293924478208e-01 -1.849797575412725770e-01 2.575453117123722990e-02 -1.713435162784626153e-01 -1.127981780593130673e-01 -5.312398815697549209e-02
8.401813152985614097e-02 4.685678846017329174e-02 2.425765345137822493e-01 2.966465597043350250e-03 1.420904444715311576e-01 4.587347382755032482e-02 -5.493238031156496420e-02 1.348663306124404382e-01 -3.563171329473120708e-02 2.286272274367295299e-01 -2.628955758121104269e-01 1.556535872625636474e-01 5.629720382618713659e-02 -1.340443675258439771e-01 1.141537875331660734e-01 5.356845661596466163e-02 1.017365219349033179e-01 2.143866672218719405e-03 2.220385455405363140e-02 -4.864096147913464507e-02 9.102026260016356576e-03 -4.521047647562674576e-02 2.000811323723946655e-01 -4.479014296126813260e-02 -9.233530776718412714e-02 6.950267800432562149e-02 -8.989896054914663787e-03 -9.962590442400748314e-02 8.212225400925564356e-02 -4.959261269527248661e-02 3.550544881919276419e-02 -5.380281317188789769e-02 1.095366903606822262e-01 -3.233744626685403772e-02 2.005598381689970705e-02 8.362967309198005017e-02 9.808678275250796996e-02 -6.127098810853963406e-02 1.221132678517808240e-01 -4.057074386776234054e-02 7.642740779594839329e-02 -1.747314659576806872e-02 -2.039871362766940144e-02 3.170034217432211171e-02 -9.096902719354091338e-02 -1.679809736240623144e-02 -1.861966751238944284e-02 -2.020277031360250691e-02 4.401240294473980630e-03 -8.707295619304982609e-03 1.194057032369950644e-01 8.784481159502516290e-02 2.351819702776409768e-03 1.391602879108540525e-01 5.432804983294457768e-02 -9.816603751674037037e-02 1.666430072004101981e-01 -4.131744253336091383e-02 2.526215384604729372e-02 -2.909144379785274723e-02 -1.049114046395924899e-02 6.290701628325905126e-02 -2.485912885216530477e-02 1.911073615467986236e-02 6.237422035751481741e-02 1.096314290944256156e-02 -4.451414987671832579e-02 5.664969640896655792e-03 -3.533169117757691685e-02 2.315855085576520866e-02 -6.899833818563043397e-02 -1.830548628969835487e-02 4.592543829184531079e-02 -7.652929746373418607e-02 5.668598476141317732e-02 3.813443870264811297e-02 8.267679853511235299e-02 1.206150215818104499e-01 2.325727140196461387e-02 -1.157909876635708490e-02 8.758923616156079339e-02 -1.302311341393776016e-02 5.511030259261655642e-03 1.702386971727419540e-02 -1.039436044504685880e-02 1.208651042849846410e-02 -1.453708638886581569e-02 1.784688939028857349e-02 -3.304123839534783835e-02 -3.121665067056589651e-02 2.716174315906433323e-02 -7.448273225855768509e-02 4.599316593528973013e-02 3.091014877910236436e-02 -1.582264648442430199e-02 1.207059106916203717e-01 2.125818435364527220e-02 -1.175079215107923715e-02 2.694622915384187883e-02 5.912647391128800223e-02 1.582192321591976286e-02 3.541065618031205564e-02 6.109435214838022932e-02 6.159419812734474170e-02 1.105693408549997397e-01
-3.790292318788489323e-02 -1.110390517568716068e-01 2.927600379777106632e-01 1.676501300484904700e-03 -8.713850486763106973e-02 2.247525089992341296e-01 -1.097630385261871150e-02 5.481094004757108146e-02 1.332836603354789207e-01 -8.820993431262068585e-01 -1.590119863559578128e-01 -2.659578648683289526e-01 -5.027775038659059170e-01 -1.711295346676174611e-01 9.571264711650231960e-02 -8.729280013438411867e-01 -2.681514101140766160e-01 -3.154099616574921328e-01 -5.419361949861860595e-01 -2.207829930370646676e-01 -6.636286399757201915e-02 -6.909801593394813146e-01 3.386712484909498722e-02 -6.447538698495230980e-01 -3.590961992610497977e-01 -4.199838425875637715e-02 -2.787935625297349729e-01 -1.109108096842735536e-01 4.700599687458625886e-02 -6.835616560150380161e-02 -3.021963679420352003e-02 -5.364826364801789788e-02 5.851517448940244531e-02 -1.156452215045648824e-02 2.169182379452968754e-02 1.046447891838435951e-01 -6.761327127572604179e-02 -1.037019860848981123e-01 -5.900077567742627316e-03 -4.055907208627893001e-02 1.050340159985983929e-01 6.435317620521176230e-02 -8.289351155934958360e-02 1.490833460531169330e-01 -3.274221014082499132e-02 -1.082352473839993945e-01 9.466924241245427973e-02 -1.325077758250445270e-01 -1.067195196743501856e-01 5.208354804657824855e-03 -9.083208089041859556e-02 -1.142679557038528276e-01 -1.010160735319266395e-01 -9.118169048395950715e-02 -1.964501178187099961e-01 -1.421434151646042698e-01 1.816344577522042980e-01 -1.182075255304461670e-01 -1.302056559269730573e-02 1.332938444885065077e-04 -8.356764148169731898e-02 -4.063546357498541706e-02 5.091629477175080298e-02 -9.765370034475492900e-02 -4.950854561188087338e-02 4.758209282191259992e-02 -2.312692392221417370e-01 -5.064080610299903640e-02 -6.880943250641810560e-02 -3.008671795270871363e-01 -7.950744376129964541e-02 1.013342032098649148e-02 -2.842297547322975015e-01 -5.892203084801417301e-02 6.121336340405979237e-02 -1.300232922241580935e-01 -2.724834758726743175e-02 7.033162786811909817e-02 -1.879434216669381430e-01 -3.232899009831328996e-02 3.619006291150028004e-02 -7.201146166364454093e-02 -1.197943091704249327e-02 4.095954234908665004e-02 -1.192528563955352061e-01 8.769912899370541082e-03 2.392684674252194832e-02 -1.577405999368349243e-01 2.365131548265606010e-02 6.436662586080471593e-03 -1.643381183148947544e-01 1.114679240274568661e-02 -5.944190096780974097e-03 -1.472154664006966318e-01 6.428249657604058476e-03 1.609881091642855616e-02 -6.520481466421790273e-02 -4.759721400757784687e-02 4.338263590971563194e-02 -9.923897909750127588e-02 -7.593119245398964601e-02 -7.224714141247923216e-04 -1.267590850208307196e-01 5.977421355073002374e-03 9.895606625801391110e-03
1.113236014162943682e-01 1.148482186647915848e-01 2.910270420042997408e-01 4.436419535647259660e-02 1.530701602844573017e-01 6.368027326830399959e-02 1.302571238261805431e-01 9.282923226199017719e-02 1.121173554100105690e-02 1.027626503952221437e+00 -1.107666284198107309e+00 -4.087340993808801781e-01 5.763150188699350807e-01 -6.369899295872234468e-01 1.317129898364399754e-02 1.028211459437296638e+00 -9.952509903726391993e-01 -4.261077471405116390e-01 4.373053443030804344e-01 -6.239124892522002197e-01 -2.781740882187269115e-01 1.089785905130447041e+00 -9.351268512619358431e-01 -4.364302271597648164e-01 3.840886807567349681e-01 -2.971354583089433898e-01 -2.373024278420995392e-01 2.182422974032863783e-01 3.916098337444276489e-02 -2.905015748157673341e-02 1.093659409953988693e-01 8.144697375753402746e-02 5.449516000930129667e-02 5.633725994204100140e-02 3.322412827574307281e-02 -4.261634327591481280e-02 1.047127275153143522e-01 1.308760311936980059e-01 1.662752415268559936e-01 2.206064051999373846e-02 -3.227413902792404532e-02 -9.496422114363600731e-02 -8.880942570227735866e-04 -8.926634689060364281e-02 -1.045608011676541077e-01 -3.762114816780365127e-03 -1.389748432920215604e-01 -1.698863660821656879e-02 5.904088147704114609e-03 -9.283811534443803248e-02 1.707632678148191530e-01 5.744173621235867944e-02 9.408476656678015082e-02 2.882757719592742296e-01 2.831725330749095826e-01 -2.282685407699148739e-01 3.017842363110561088e-01 1.351541416930063522e-01 1.007510594094014889e-01 -9.714947164776889521e-02 1.161596387149589765e-01 9.483082966801281710e-02 -1.488180460596686544e-02 7.729276668030077291e-02 1.438210154298065202e-01 6.020100178292923931e-02 1.920139803963488434e-01 -5.835193938491731180e-03 -2.174914447866550249e-01 1.734104579526754009e-01 -1.705703667170067606e-01 -2.089735576123385452e-01 1.524130590584051315e-01 -2.893412409737577962e-01 1.028248110667317194e-01 9.539087533288775900e-02 1.145896589020392320e-01 1.986781952264613516e-01 1.160588872394408416e-01 -5.327593494741299229e-02 2.112161196069716751e-01 1.103137930176073395e-01 4.465429145452345927e-02 -7.197274197290290387e-02 1.376801948813584364e-01 -4.228439698874690567e-02 -1.563031026945280733e-01 1.453351424271407399e-01 -1.814990727756693456e-01 -1.517817725936924100e-01 1.404812553922801244e-01 -2.719221202252312675e-01 5.156700888448814690e-02 9.080984624209161027e-02 -7.987356171228396362e-02 1.960950741094452665e-01 1.039334813520275402e-01 8.599171124954105294e-02 -7.238059877630223515e-03 8.830798210937605697e-02 1.367942512113695663e-01 7.996122040781519780e-02 7.326039795629940565e-02 1.015539332173762133e-01 1.673880692120451319e-01
-4.621611054871437030e-02 -2.796362542592879530e-01 -1.554631765193671966e-01 1.668323850381377843e-02 -2.103090848201488727e-01 3.387087032144563137e-02 5.300136145816797956e-02 -1.122739915250863252e-01 1.712539471285453030e-01 -4.285238208452537556e-01 2.161975492990675096e-01 -4.878224547802678113e-01 -2.749673049354013910e-01 1.529677575489599151e-01 -3.863776402870148230e-01 -2.917691021438691967e-01 4.427190861437585445e-01 -5.414090875863407648e-01 -2.346062336049818398e-01 3.496343953020224493e-01 -1.594997503343334455e-01 -6.420245885800011931e-02 4.812972760250510129e-01 -2.191591175252480539e-01 1.280062374242592685e-02 3.698119371925476240e-01 1.564042598976110032e-01 5.304152241313262600e-02 6.228332132898803386e-02 2.249997716516136115e-01 -3.114434567116387831e-02 -1.064215134046524180e-01 2.251974694107185815e-01 -4.699983604692919981e-02 9.221023799181499170e-02 1.885337552282661810e-01 -1.783040228201179800e-04 -3.229091848240092655e-01 1.769832962645657704e-01 -4.303352964322271212e-02 1.951512111489772106e-01 5.987832869733048652e-02 -1.958989126992301613e-02 1.832314452986570086e-01 -7.752028520021322922e-02 1.406348839236847698e-02 7.064485016773366932e-02 -1.606575222953256221e-01 4.658315377004877689e-02 -9.205357580916523341e-02 -1.008155932792158538e-01 5.171295598922412418e-02 -2.930320297060578505e-01 -3.910389804410788206e-04 -1.619785728559586246e-01 -8.689078177289136229e-02 -3.343587406972426401e-01 -2.318342000940119135e-02 1.445692338806795277e-02 1.965216113911442963e-01 8.687737319744474884e-03 -1.467054824461702101e-01 1.971079587099307528e-01 2.063888069689224277e-03 -1.988484408131977466e-01 1.511892555058432126e-02 -1.006380346147883048e-01 1.823244695894680467e-01 1.310388396512547349e-01 -1.468072410338435718e-01 2.304182739883502418e-01 -4.933421686275338280e-02 -1.391863551616869255e-01 1.545527252794685336e-01 -2.358535511479689095e-01 -1.951552504005283836e-02 -2.157818987647212583e-01 -1.263865881952795089e-01 -7.980328869931242741e-02 -3.265925803290481433e-02 -2.256333981901152974e-01 -2.264326607344457898e-02 3.045569243398179443e-02 1.923714454268461438e-01 -4.594684084924734180e-02 1.706072873196673445e-01 1.126637962718230745e-01 -5.786383596235447624e-02 2.145711938930924823e-01 -5.000797933756163938e-02 -3.771533672302368467e-02 1.205080882219637800e-01 -1.876822479402326382e-01 -2.507889328699251102e-03 -4.195550281943299237e-02 -1.679560312556788726e-01 -2.758165771003743411e-03 -1.364677948716966072e-01 1.926352084200031178e-01 1.250754000559288134e-02 -2.580826960569777007e-01 6.300725945134236228e-02 2.864131289336197678e-02 -1.935955438644263726e-01 -8.084061765504926833e-02
-6.279342215289966944e-01 -2.231933937064533788e-02 2.281348850499223813e-01 -3.262421318938638071e-01 -1.027649279673086974e-01 8.783637312154367327e-02 -1.936072215017062281e-01 -1.424710553928609236e-01 3.018840037101137574e-01 -1.279859256648589572e+00 -1.646985493503389630e+00 1.135405079415992891e+00 -9.129084070411012108e-01 -7.902292564484764137e-01 7.617272870994643563e-01 -1.020225612009479255e+00 -1.508744072824330651e+00 1.316806854335685673e+00 -6.962390218502837458e-01 -8.039149031557336622e-01 7.816450313817046025e-01 -5.392868864131983297e-01 -1.426899031191560585e+00 1.336992015283303026e+00 -3.519790941128052020e-01 -5.188365026404671010e-01 7.502826218737448372e-01 -2.531878968910672434e-01 -2.367075875026116438e-01 4.584070380608142870e-01 -1.516491528577306944e-02 4.831570788102702158e-02 1.937330253619873321e-02 -2.214114356260555097e-02 2.980460848209953370e-02 3.323560774258571549e-02 -1.110264747379876710e-01 1.717569886886090580e-01 4.062106962163205409e-02 -7.164657052431003259e-02 1.481143954056919967e-02 5.037658977912463920e-02 -1.536616801619912487e-01 -1.348810618518929243e-02 2.094078012912001241e-02 -2.113248117097036305e-01 -4.524751354968836736e-02 4.830840619089525612e-02 -2.130284859870512637e-01 -1.072586010806289569e-02 1.357257712932846971e-01 -1.680515710725285772e-01 1.120490574948529716e-01 1.232691081628118773e-01 -7.887048873049423703e-01 -3.251164411982260805e-01 4.823429129738464605e-01 -2.457457115011273119e-01 -7.099998019333983446e-02 2.130660271304883058e-01 -1.433017704663948344e-01 -1.605594904556144897e-01 2.572412533582744132e-01 -2.673003765560419409e-01 1.216904617484018680e-02 1.916516427860321531e-02 -3.060564116995975747e-01 -2.148310298851782152e-01 2.779722005024207188e-01 -4.520895180482575326e-01 -3.223250073371717872e-01 2.954852090301097189e-01 -5.472322300713047261e-01 -3.430237484504879975e-01 3.617834446310073115e-01 -4.054330677058692323e-01 8.778981740332963968e-02 2.002798798704825689e-01 -5.093934524077255999e-01 -1.254930889532441529e-01 2.951716329325817512e-01 -1.036046680237210776e-01 -1.931422713675802483e-02 1.427109125906889653e-01 -1.556972940012836815e-01 -3.116598532729986104e-02 1.271979760655903013e-01 -2.666462061426439489e-01 -9.942109058886131057e-02 1.014446092129589611e-01 -2.972637610577554268e-01 -1.875697205435541415e-01 1.728896286986854602e-01 -3.034467943993739980e-01 -6.735260006379951980e-02 2.416936389336892255e-01 -1.184099167340948305e-01 -2.416944345483938716e-02 4.230432174489601183e-02 -1.687575512199987748e-01 6.162896049283076577e-02 8.007959548828248730e-03 -2.482693091004358477e-01 1.136961340271481213e-01 1.665694702942168426e-01
-3.229393436834951392e-01 2.366412987328250783e-02 1.411521714965106866e-02 -3.069645251417427168e-01 1.983015075489895640e-01 5.345330939514694041e-02 -4.181603446124534940e-01 3.962730195246457199e-01 -8.277355530623127511e-02 -1.143877278511085116e+00 7.205035684346159375e-01 -1.566718710089222588e+00 -7.522197257076880250e-01 2.609194499863076722e-01 -7.843800499615734001e-01 -1.277328899246080285e+00 1.176511397430926031e+00 -1.461651613130398264e+00 -1.059012287744294234e+00 7.331237033078292775e-01 -7.221009745070032793e-01 -1.456222966719743717e+00 1.376949381268277595e+00 -1.271314446574787205e+00 -1.051739632753644793e+00 8.804601765796464807e-01 -4.300445451271495134e-01 -7.684529298403058872e-01 4.196738629830973344e-01 -2.067169836402180383e-01 -1.761675435706330783e-01 7.370700309358615976e-03 -2.389756682185977671e-02 -2.378185074534865107e-01 2.528922114558629364e-03 -6.295300325414528164e-02 -1.229238492534530103e-01 -2.473383728698461126e-02 -2.141938411087515245e-02 -2.810145373743212494e-01 -1.272308436299000867e-02 -5.577156447009586071e-02 -2.290826976037562412e-01 -2.922787611547285336e-02 -2.450909734212036034e-02 -1.244860766401795354e-01 -2.965156012421083995e-02 5.443085039840294542e-03 -6.342268952006131777e-02 -2.335229888756999717e-02 5.130905509952049179e-03 -8.287286129236190457e-02 -4.368895485956285352e-02 -5.393595245894659829e-02 -4.862640178962556736e-01 -1.575891580748389753e-02 -2.260973164453172757e-01 -5.640238006555796657e-01 1.740467883957850237e-01 -1.582586504679908412e-01 -4.124460208722142696e-01 7.436395964013083060e-02 -4.738050797274055703e-02 -2.466663634027183305e-01 9.510794461167672298e-02 6.737607604135497329e-03 -7.503307731361614774e-01 3.720121303221428088e-01 -2.269632240401637246e-01 -6.808006910832278269e-01 3.530668301349561000e-01 -2.934383542683493551e-01 -5.053228617969450776e-01 2.384370485506481785e-01 -3.011446573650872760e-01 -2.425249259383135125e-01 8.840942755031083733e-04 -2.171627484152764687e-02 -3.134976313015345739e-01 1.739990397686175250e-02 -1.756774931157129016e-01 -3.687457800606724345e-01 4.551243836076576676e-02 -6.763831056719557533e-02 -4.688593500073833797e-01 1.274240256189912990e-01 -8.280980733124454485e-02 -4.160498456435267056e-01 1.365553252029333142e-01 -9.498658832616538317e-02 -2.964804409854975842e-01 8.647804113679846694e-02 -8.211132057589075328e-02 -1.973290597475304553e-01 3.446471539495270242e-02 4.588681792421939534e-03 -2.440398234623009366e-01 8.762105636432757083e-02 -6.265424185593689022e-02 -1.718125469682660611e-01 3.997020997916223006e-02 -1.037255707525882621e-02 -1.385266198441235108e-01 3.869204224523632718e-02 1.932125657672855920e-02
-5.390845376274420175e-01 7.444550572928343435e-02 3.339619400213278966e-01 -5.619253607118770422e-01 -3.593578760070517686e-02 7.941463964188555380e-02 -5.184064251037818760e-01 -1.363889098882777318e-01 1.825057905365551347e-01 -1.342462938643217640e+00 -7.529811399363284252e-01 9.393491076612487944e-01 -8.162445172620937939e-01 -4.699861314756929587e-01 5.810571462729726688e-01 -1.409555809226010092e+00 -6.869960553805928294e-01 7.401030809592683557e-01 -8.751289282772815037e-01 -4.315485636249395962e-01 4.643419835511482519e-01 -1.287972144000391728e+00 -1.289426753374649515e-01 7.221711117884423992e-01 -7.278587483916540979e-01 -1.325170101475547646e-01 4.411320107608667773e-01 -6.004818691471476289e-01 -7.396421173603817678e-02 2.993968883251074131e-01 -9.977811496021793403e-02 -2.053384312654770588e-02 5.454021497723652960e-03 -1.403003306791945071e-01 -8.020485919163031219e-03 -4.513276662723873789e-02 -7.666182096901746901e-02 3.106013048666024165e-02 8.762354472136803588e-03 -1.446623682499294239e-01 -6.619762031287776405e-02 -5.850423388465163937e-02 -1.369609707232614937e-01 -1.538989061474828612e-01 -2.342717146246566309e-02 -1.155853464454549007e-01 -1.583944402961643960e-01 9.327402549846508517e-02 -8.566000399235405849e-02 -6.787267041436650938e-02 1.746659638157920247e-01 -6.631198124041287612e-02 4.872008005355072530e-02 8.498232128243292383e-02 -6.106266530625610311e-01 -1.759993595123215404e-01 4.440188043705112775e-01 -3.886243471300011021e-01 -5.954385596091507638e-02 1.262170921920260092e-01 -3.171130054134380094e-01 -1.625484675713917415e-01 1.452584436276934121e-01 -3.485344501584315413e-01 1.131723710292237284e-02 9.754915643341001419e-03 -4.718536045660675637e-01 -1.089240819737105070e-01 1.485051445706345730e-01 -4.905137051070070919e-01 -2.133513093953883222e-01 1.769123014207001909e-01 -4.795959743416237653e-01 -2.423464083824090620e-01 2.678262334275948731e-01 -3.572257643614094591e-01 8.697981551646866150e-02 1.821965504296975957e-01 -4.121932313485417443e-01 -7.271792833272799905e-02 2.465264920234383761e-01 -2.116860785037031623e-01 -3.478228899570372235e-02 7.042135290497564259e-02 -2.401856584573924536e-01 -5.482003777490064567e-02 4.144705426314986008e-02 -2.614394584532980792e-01 -1.328974447559641281e-01 4.274777571664609838e-02 -2.440162657306471361e-01 -2.066261149851004730e-01 1.496008111413530406e-01 -2.169668114260143166e-01 -7.686703354214499684e-02 2.394945008234840578e-01 -1.981525486268750358e-01 -2.697261986133393796e-02 9.555442200821549423e-03 -1.877629156362258800e-01 3.242514586350277173e-02 3.132973301134309163e-03 -1.874725827435342329e-01 8.878773758700468643e-02 1.434376728200480178e-01
