0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.760949160167234684e-01 3.458109529761978496e-01 1.011821255325030311e+00 7.661866223066795545e-01 3.859364558285559021e-01 6.341777381171564976e-01 -3.593286105247006645e-01 4.166802995920059760e-01 9.836215529143957914e-01 -1.227148739060858862e+00 6.942797520031203096e-01 1.387284357140648128e+00 5.299253356326749653e-01 4.823371799923776848e-01 7.514214505703218361e-01 1.862413159084422981e-02 -2.175160324371262430e-02 -8.190929199876859079e-02 1.652610347277930214e-02 2.078974569562304017e-02 -1.829843175959846441e-02 -1.423886060909178297e-01 -3.190375133204672448e-02 -9.884675978104154326e-02 -7.929007627500062050e-02 7.518538605878119507e-02 7.295625561118018743e-02 -3.899058237819600370e-01 -7.953176089126963444e-02 -8.710090744726195489e-02 -1.714242856928655856e+00 5.058180660341444757e-01 1.101240115320787138e+00 -5.011275526897976951e-01 -7.613420607489693182e-02 2.485816455158776361e-02 -1.259131211334031608e+00 2.584296402313068786e-01 1.451440486480439773e+00 -4.375296220526126434e-01 -6.569361515785213101e-02 1.708490667283640296e-01 -2.681452689049013127e-01 1.957112366405196202e-02 1.682764574812696534e-01 -2.868599795606481262e-01 2.815927158332064417e-01 1.193575668386129829e+00 1.928337383161402574e-01 1.991579459424345777e-01 3.306618909058999245e-01 3.248361371221444860e-01 2.194627430070283380e-01 3.066738914450996556e-01 2.244302795620405633e-01 2.320924590349292549e-01 5.613649036873341602e-01 -8.198300337803375859e-01 3.938145647605593158e-01 6.938555733486851951e-01 -1.117748665027167743e+00 2.920487037851954293e-01 6.636432987543423589e-01 -8.820566035969561458e-01 9.341927453117593316e-02 8.320380613571124462e-01 -2.936232890281453289e-01 1.684959484637826022e-01 7.652959031643391530e-01 -3.164042892026777687e-01 1.864405934571485846e-01 5.333486308709725066e-01 2.633823502163571556e-02 3.671297417423115966e-02 5.998790885139360096e-02 -7.513512396292582052e-01 6.765000563586565097e-02 2.398464606582490499e-01 -6.244154225662286173e-01 -6.585409139911901910e-03 3.931865206126892720e-01 -2.960897636880193695e-01 7.989966845775722804e-02 3.907297165204260958e-01 8.595478732983569126e-02 9.479690284732911199e-02 6.240399908670832968e-02 8.058003586337333934e-03 1.625425802754501825e-01 2.331205258008337833e-01 -5.836771324213343437e-01 1.394795200563791193e-01 1.983485290482469854e-01 -2.278280712421109078e-01 5.303957692494812304e-02 1.809025614624734657e-01
1.176568358263778702e-01 2.962798902026013703e-01 4.322119249948294661e-02 -6.225127682718767375e-03 3.350806475518801619e-01 -1.084031879189036734e-01 -1.035508611416994684e+00 -3.474581814398622348e-02 5.115811019937236415e-01 -1.669923037298111979e+00 -2.986991110805141680e-01 1.114279312397989719e+00 -2.952060473965592013e-01 2.635905628413240387e-01 1.494035847948932960e-01 -1.986771900556827952e-01 4.440358733456578610e-02 -1.146532940627435770e-02 -2.079314351944624994e-01 1.158525487235801399e-01 1.386516959248532133e-02 -2.496167439150340783e-01 -2.881399659994368645e-02 -5.988562052014224230e-02 -2.698208207606836995e-01 1.712727140990911723e-01 1.092939003804778014e-01 -3.813161600074783664e-01 -1.893836158029259531e-01 -5.422068361666828457e-02 -1.732583553512229146e+00 -3.423013020385229921e-01 9.761779666114164256e-01 -4.535870609946035525e-01 -2.650149078488190924e-01 8.288922467443529674e-02 -1.122919438254341484e+00 -1.994811765497197242e-01 1.092190278173682527e+00 -4.000077038551591579e-01 -1.306016889555348670e-01 2.589289644890918618e-01 -3.418871109986783563e-01 6.889762538597601904e-02 2.278029344420859914e-01 -4.121362048933641664e-01 1.619271327458271792e-01 5.085152010690701108e-01 -2.933334520373424570e-01 1.918111669890646964e-01 -3.469878361855582849e-04 -1.458122136031420601e-01 2.340550353598208622e-01 3.096578552323162037e-03 -1.648721484981654495e-01 3.073706957134730300e-01 1.239370356492203867e-01 -1.131502634974195010e+00 -2.059742981984766796e-01 4.862315765723078109e-01 -1.136169428455870545e+00 -2.505864604648567195e-01 5.987613055653984162e-01 -7.811375500963799734e-01 -1.543393005483401359e-01 7.022930562740975491e-01 -4.099057097984930564e-01 2.052077182321759563e-01 4.152805838536909877e-01 -7.637222927093370028e-01 -2.243386926682067184e-02 1.570727016252836949e-01 -2.592411964613913766e-01 1.184116063493695775e-01 -4.587683157883853946e-02 -7.403736613522917676e-01 -2.304491937770722365e-01 2.347365681900943635e-01 -5.573033051901744583e-01 -1.438973174693649049e-01 3.956455857311342306e-01 -3.788871931995614895e-01 1.253600830190860493e-01 2.968960381219082345e-01 -2.000691161957130482e-01 1.644775798339691564e-01 1.251353856909324935e-02 -2.423853674516775747e-01 2.369669406088164010e-01 1.214895823314169204e-01 -7.256686775755459839e-01 -1.789782606861655689e-01 9.937433903917178291e-02 -4.696940651172235026e-01 1.268774742221936980e-02 3.739709541883295962e-03
-5.150042173854365579e-01 -2.426017843475282154e-01 -8.220130505924183595e-01 -3.124050973084087079e-01 -6.288562212161010745e-01 -8.889886806350472126e-01 -9.962783724801920204e-01 -3.203206243684836307e-01 -8.958544735421730687e-02 -1.356829312885797556e+00 3.404941278375639424e-01 -8.360507669070571524e-02 -5.769449702298742322e-01 -8.025226355004138057e-01 -7.787193535324750115e-01 -3.840071164536925097e-01 -2.692187975896381258e-01 1.435254348344162101e-01 -3.407153873813006939e-01 -3.046671433572935572e-01 -1.774395388119277828e-01 -2.922116394568347042e-01 -7.770266732682207245e-02 3.013778639748163068e-01 -3.084248480623187905e-01 -1.442515414923214445e-01 -2.785409142056493592e-01 -1.797255901216739393e-01 9.639743040328431489e-02 2.027502392380523266e-01 -1.316144954721819804e+00 5.710805014014943559e-01 -5.132658445288066362e-01 -1.791049251705889300e-01 1.363024514296230782e-01 4.476431620505687270e-02 -1.218395822646708870e+00 4.892623604805493853e-01 -6.811640467452895198e-01 -2.417543280953935725e-01 1.322324882092777987e-01 -1.345877237447691277e-01 -2.813506026370823920e-01 4.931591852021249833e-02 -2.501498068457974622e-01 -8.002224193685520959e-01 2.026551683171489149e-01 -6.410350573780347894e-01 -6.093723113591491547e-01 -5.335713771017502882e-01 -3.382830197923091808e-01 -4.690497161589194386e-01 -4.488063811614503296e-01 -5.042570396632134466e-01 -3.904862170562342083e-01 -2.417710416480951252e-01 -6.779288221921860869e-01 -7.917547235318772580e-01 2.835990700853333601e-01 3.369410768005159929e-02 -7.741843554088032597e-01 4.165645768906225399e-01 -2.407147907063255654e-01 -7.213181629963691943e-01 3.678879167773290160e-01 -4.405503400871296771e-01 -5.624400480034427163e-01 1.817179997571508610e-01 -5.306057419572377531e-01 -7.374948174122297750e-01 -1.624713727110167483e-01 6.150176299459764184e-02 -5.131292994358882531e-01 -3.460189237437434340e-01 -1.146849103710431694e-02 -4.100981534709433052e-01 2.687233852382264754e-01 -7.076354481166291510e-02 -4.100718262060193409e-01 2.541835145313074973e-01 -2.678749481421567324e-01 -3.794652621862784625e-01 1.176191267030585463e-01 -3.945681382900615430e-01 -4.146873152072313995e-01 -3.564976967957434462e-01 -2.392024226736285675e-01 -3.320087878238490720e-01 -2.042778424992442443e-01 -4.525659305233550311e-01 -4.277888347832006222e-01 1.953641287912976643e-01 9.515284536055179654e-02 -4.855361696161334395e-01 -7.096526778332123975e-02 1.919836408491548685e-01
-3.236890372380854530e-01 1.740810804577398452e+00 5.141384444465698644e-01 -1.427426775680341042e-01 1.429480257159262191e+00 2.827987155684001386e-01 -7.678900519696526539e-01 7.836332704046780062e-01 4.269141787476279370e-01 -8.785552555596135571e-01 9.426511359124019052e-01 1.383272983237428200e+00 -2.716209806502438706e-01 1.237445088312973063e+00 1.770492708754249911e-01 -1.486812696811225520e-01 -6.077371166016135723e-02 5.284145182424719589e-02 -2.290561646661502804e-01 7.018033567148715401e-02 1.551272154114410884e-02 -1.698691514809437253e-01 -7.767754374284487062e-03 9.869698997496936799e-02 -3.691893994879981711e-01 1.378081078844108354e-01 8.762112646566300178e-02 -3.029788381465434721e-01 1.233469618891786801e-01 9.434847723941094944e-02 -8.658930947525005362e-01 1.174590499844113012e+00 1.548024157438995463e+00 -5.096500310819452872e-01 1.757207704847617291e-01 7.083018002492869059e-02 -5.181681293271692690e-01 1.618734610273309560e+00 1.634978119533875951e+00 -6.206006709116937969e-01 2.101968730137835639e-01 9.531077071013338564e-02 -5.500515724697390141e-01 1.342608562991625676e-01 1.246934281274845180e-01 -4.386876395086145575e-01 1.578400840012483597e+00 9.647919246121667847e-01 -2.626280946000045802e-01 6.508865615677853489e-01 6.375811798136893360e-02 -2.120759349480302869e-01 8.921203908863255538e-01 1.512122335387083294e-01 -3.131921565543741570e-01 1.155378445932415232e+00 3.855145165821068365e-01 -7.472192188057008577e-01 5.576603566842006643e-01 7.310060228234201984e-01 -7.364873616240895648e-01 8.275372116945678425e-01 1.016866726647659869e+00 -6.675820924500084352e-01 1.041242010581873823e+00 1.060406074399258269e+00 -4.458019982132697123e-01 1.080847527121339136e+00 7.950332210578476833e-01 -5.253937273101103589e-01 4.664963748960705425e-01 3.037028894002085089e-01 -2.261521218333447936e-01 2.352989868845911658e-01 2.009842958312701988e-02 -6.738931842987477827e-01 4.751361733665256937e-01 4.202171239221011989e-01 -7.358669789772112058e-01 5.611487472113172448e-01 4.856813339961022491e-01 -5.988262886573005872e-01 5.133839449934786137e-01 4.478705123896467022e-01 -2.536541373698338875e-01 4.137364886908778683e-01 6.588496018699599444e-02 -3.573029038763264054e-01 5.951878007455001507e-01 2.519026926051421977e-01 -4.930541608412836729e-01 3.386594890799303204e-01 3.327301203191901924e-01 -3.248210133668294475e-01 1.606427135036312959e-01 2.220833049851955177e-01
-1.357604166668213042e+00 -7.737157791096742621e-01 -2.278378475127993408e-01 -1.681346926937591579e+00 -1.030522541477882248e+00 -8.787911586003400999e-02 -1.579698279087867974e+00 -5.742650420087123120e-01 5.206323641215939713e-01 -1.510802013621921347e+00 -7.226770963785267288e-02 4.147606903610254747e-01 -1.823069006977829254e+00 -1.126866683330304486e+00 1.230541145060101565e-01 -5.535918797498525779e-01 -2.419681006082470553e-01 1.720568024023029774e-01 -4.576291561583261669e-01 -2.429384203196841563e-01 -3.840228930485158065e-02 -5.143848541636142357e-01 -9.908537160059344151e-02 3.696081107884396921e-01 -3.568525762531092327e-01 -1.221777326184003837e-01 -8.073071280654940673e-02 -4.199023687791439974e-01 2.228662416311461003e-01 3.746217551321047168e-01 -1.258282798277603476e+00 1.656540843423699449e-01 1.369474597239420943e-01 -2.777065298023668749e-01 3.243702203589806099e-01 1.191737305070808967e-01 -1.070333594647603137e+00 -6.449067137365649405e-03 7.299347309378637072e-02 -1.973451714806375712e-01 1.657521072638373782e-01 -5.381457440378224766e-02 -2.496628683256738590e-01 5.291694377913394587e-03 -6.575141588959448891e-02 -1.056290384850808950e+00 -2.832374025877709700e-01 -1.619813027843732267e-01 -1.190496511532995072e+00 -7.197124837860853219e-01 1.570813213529229646e-01 -1.078351629822891233e+00 -6.630762197976433070e-01 -6.295858202500281831e-02 -8.786745226488066329e-01 -4.736713661226438776e-01 -2.446657101812133306e-01 -1.027849599097798494e+00 6.685551332480010878e-02 3.738321445579824154e-01 -8.652451339190807555e-01 1.194125196754696749e-01 1.242858568214615933e-01 -7.712074370363480869e-01 5.864484222879073894e-02 1.563952403260360224e-02 -7.677263450780930087e-01 -1.421433833621527365e-01 -1.565310616192127913e-01 -1.105641140870519123e+00 -3.566468882603016644e-01 4.408227299413192135e-01 -7.744703213963621824e-01 -4.322775907302815468e-01 1.691555865860588925e-01 -5.420322515881992320e-01 2.202218852306624952e-01 7.465931214345061795e-02 -4.693410857426391081e-01 1.142670245429447534e-01 -6.052399078632948737e-02 -4.761936411377065692e-01 -4.599243286486535964e-02 -1.362130554791764481e-01 -6.778783092833595703e-01 -4.004853576055362741e-01 -5.240921718185626021e-02 -5.578597904498581173e-01 -2.613173625481104989e-01 -1.675452893045662472e-01 -6.653587505336659991e-01 1.659443220663355811e-01 3.400259566140971801e-01 -7.431777196591371482e-01 -1.642636105412620395e-01 3.563654334274607982e-01
-1.016463236538949655e+00 1.140415260931091357e+00 3.857676054862698711e-01 -8.738527232303634484e-01 9.987518344901629153e-01 2.958520450465170759e-01 -6.382958081401470807e-01 2.093506019916736571e-01 4.126883835282370017e-01 -6.868176496469740044e-01 1.065341061378377030e-01 6.550786261041023906e-01 -7.277615471330310948e-01 6.670138501129555531e-01 1.816418056502912548e-01 -2.816066006783968234e-01 4.191363702899533750e-02 3.474177143423050340e-02 -3.614198882373415023e-01 1.425283690899604161e-01 2.895217084465337432e-02 -2.310194918478671589e-01 4.640144636394336053e-02 1.932158430863457899e-01 -3.554121443028727123e-01 2.182595046300818409e-01 1.346363009272003586e-01 -1.359085568837418712e-01 1.111222497224897271e-01 1.642499987280044427e-01 -7.333357007116970694e-01 3.782993947911129640e-01 3.746313020122755688e-01 -1.188830243217181976e-01 -5.472319596912848805e-02 9.580357099220192241e-02 -8.669212506302926835e-01 4.586095042006646527e-01 3.754642952015950219e-01 -2.380855712467429830e-01 -7.155932998241033849e-02 1.706219066774977977e-01 -3.302169831770018216e-01 9.380495226660082175e-02 2.688786933800023649e-01 -9.195756393433907050e-01 7.215848377972837735e-01 4.446820667044973918e-01 -4.645357731787611577e-01 3.943292700454855138e-01 1.347466023420798575e-01 -5.937831150257804058e-01 5.778863437391894564e-01 1.701287686654585907e-01 -6.967171594805844359e-01 6.539863099570180083e-01 2.765358287645517388e-01 -5.352342154697748988e-01 1.530878705258663652e-01 3.175302704886531213e-01 -5.776289286757265717e-01 2.035548706826515453e-01 2.159622168000920883e-01 -6.815550087309859562e-01 2.083798175045083190e-01 2.594028451945347147e-01 -7.026796647666552209e-01 4.230084192242768992e-01 3.582952059635597930e-01 -4.657883204500298802e-01 1.724391835553691910e-01 2.205072430148450335e-01 -3.352939514034847246e-01 1.608586121752560161e-01 5.863958643889487232e-02 -3.516886531660102788e-01 6.916079778555489499e-02 5.684093680916153801e-02 -4.448746837682207578e-01 2.432310538170670902e-02 1.597417679794296275e-01 -4.856041640305959750e-01 1.835596800122497041e-01 2.698482546319752595e-01 -4.135225591482550866e-01 3.049337776446284232e-01 7.290469822720679893e-02 -4.721703419431517168e-01 3.575445543505527124e-01 1.955029792203217820e-01 -3.203008230971686743e-01 1.410991314855958023e-01 1.453089381003579705e-01 -3.124528138579749648e-01 9.265420065369102398e-02 1.198414892863617215e-01
-1.894646308500977261e+00 9.558537877934760729e-01 -1.049584636274215610e+00 -1.829182400877206405e+00 6.507402722236845793e-01 -1.205567558994203869e+00 -1.618912521151252060e+00 3.805542203474149288e-02 -2.595701636151278580e-01 -1.826449877025773105e+00 -3.908807070046937948e-02 2.304729736480718993e-01 -1.781498258846052618e+00 1.603208179954381807e-01 -9.557058934525611837e-01 -6.549995898072454859e-01 1.132908697560330163e-01 -4.768280598364751238e-02 -7.397513936182389394e-01 1.745870278742135406e-01 -7.035686105961024006e-02 -5.638870174166483729e-01 9.138016257022237021e-02 5.007716546880495306e-02 -7.299647318236957005e-01 2.129713877922303766e-01 2.351248544677343039e-02 -4.704949443281166155e-01 7.557799051490216025e-02 3.029726582831189854e-02 -1.906903874996426884e+00 1.157109964436120464e-01 2.831009120694467085e-01 -4.508833279218767420e-01 -9.398838947074780736e-02 3.099319985950273887e-02 -1.955544951113335594e+00 5.433776692997682733e-01 -3.025856377001351002e-02 -5.310908013561473906e-01 -6.737612547366134130e-02 9.693886142110420823e-02 -6.503630748182959165e-01 7.268978952385665715e-02 1.525242821323973819e-01 -1.789165842047216515e+00 8.023217056009641635e-01 -4.241869777022415633e-01 -1.315583389813787196e+00 1.624753567766640816e-01 -5.200765035078385168e-01 -1.373682946183357734e+00 4.282153308049189699e-01 -6.765817971445198253e-01 -1.418235767358121402e+00 6.262846035678454326e-01 -5.471634253747483800e-01 -1.287148611389860253e+00 -7.161875881135332245e-02 7.318956278556643102e-02 -1.312326555803151162e+00 9.391446860567853605e-02 1.484136398379207744e-01 -1.370548370469413246e+00 1.822295495208847704e-01 -4.955230891987317393e-02 -1.387976574430401788e+00 4.798011503003697387e-01 -1.452621887240929388e-01 -1.202424758272736094e+00 -5.887938511833590294e-02 -2.976871770612090073e-01 -9.186950161112794611e-01 1.487538345698111442e-01 -2.520006496002353269e-01 -8.383918934265106593e-01 1.408051660091963475e-02 2.970118317300637911e-02 -8.921438236793989285e-01 3.041728403774957012e-02 8.699769363409881606e-03 -9.733421887252424742e-01 1.955331160822157688e-01 9.653609041464412260e-03 -9.963915580775115632e-01 2.803357499785333884e-01 -2.971584977321396481e-01 -1.022338494100714090e+00 3.592874793042661330e-01 -1.916226849088507322e-01 -8.266085244075171978e-01 -1.162239277999310705e-02 -1.737830423513928718e-02 -8.185163631476525259e-01 5.794285425337003526e-02 -1.649538420377640313e-01
-1.872559373125455284e+00 4.210015949435808036e-01 -1.318218004897907081e+00 -1.949875239173221919e+00 3.137753398263563032e-01 -1.381529233792847755e+00 -1.951134198023153576e+00 2.816924753286309535e-02 -1.092824889973118774e+00 -2.148607047345826526e+00 3.345723529050426137e-02 -9.345325398144372908e-01 -2.061710456758887311e+00 1.429632496386852303e-01 -1.273103754789234321e+00 -4.543323225678568278e-01 1.670101573838741194e-01 -3.540321567784930901e-01 -5.544997633961142869e-01 2.953802061110279986e-01 -1.484789184971565257e-01 -4.279902503327792651e-01 -1.027524291245814625e-01 -3.880869349126356282e-01 -6.046011742537232836e-01 2.536726360996792162e-01 3.789929633349814475e-03 -4.758284582859712009e-01 -3.156307932287028550e-01 -2.021300325691045008e-01 -2.034948092255497443e+00 1.380913353526921350e-01 -9.055373933066486192e-01 -5.037976569737002697e-01 -2.178209141350479494e-01 -3.467849303248393689e-03 -1.917474610029128446e+00 4.952621365057119363e-02 -9.888620861207116919e-01 -5.435892080103500446e-01 -9.991257852333125522e-02 1.164490637125204509e-01 -5.762280844986380490e-01 4.560537124703781253e-02 9.163693695972660591e-02 -1.827449675736453560e+00 9.393625472511768493e-02 -7.984279521654495948e-01 -1.423211243370492651e+00 2.250965285477101174e-01 -8.440497291917790079e-01 -1.434962693605216444e+00 2.626969619586421167e-01 -8.170951375847564924e-01 -1.399043642000566301e+00 2.772337949163702353e-01 -7.490021864130325113e-01 -1.365936236090728562e+00 -7.211989996052031726e-02 -6.324748862535127802e-01 -1.339531274758627877e+00 -1.500859756604511208e-02 -5.295697673410074691e-01 -1.303175745977724009e+00 1.386303901986885023e-02 -5.512866924500623433e-01 -1.337235554732207232e+00 3.309483084342124126e-02 -4.882119845261118640e-01 -1.335838585087340213e+00 3.537034769063451822e-02 -7.958815098414093736e-01 -8.741970793498766712e-01 2.338177168153747765e-01 -5.295392982516503588e-01 -8.311824548789423783e-01 -1.323940489924615160e-01 -2.193161708402583121e-01 -8.372349391774085436e-01 -4.388228755559123173e-02 -1.943239123600630225e-01 -8.913892259545546093e-01 1.761159142532642274e-02 -1.660797006523658526e-01 -9.519556074906232457e-01 2.841231279977565749e-01 -3.826501373245007054e-01 -9.625822382578637093e-01 2.301854440500515353e-01 -2.804909057576657205e-01 -8.271743179799295742e-01 -1.752059597490185638e-01 -3.806490632114207795e-01 -8.140396469481736563e-01 -4.340464723626813459e-03 -5.409011088487672980e-01
6.823040176762162901e-04 1.928393982041082699e+00 -6.315489898189938778e-01 2.497785921081209781e-01 1.305588790177931724e+00 -4.217646760084482471e-01 -4.999902848308969139e-01 1.071245843977925771e+00 2.412163584742404998e-01 -6.550404574049015771e-01 1.827573063267712294e+00 4.951874525876521771e-01 7.394835568090064870e-02 1.088490219320307428e+00 -9.689145720932300365e-02 -1.425955565950439152e-01 1.609220898861668803e-01 -2.006753138231271438e-01 -1.010143730506019855e-01 3.250631465045203394e-01 -8.569341033363966909e-02 -2.849959961860414892e-01 6.690520044472907102e-02 -1.798405055615143744e-01 -3.198535116483742780e-01 2.051565393678932148e-01 -2.375448394358756210e-02 -3.446529150349006976e-01 1.399072793837657647e-01 -9.833585862416893697e-03 -6.613216658083342914e-01 2.251610962581704012e+00 1.674562328643638409e-01 -3.366470625283717877e-01 3.927217120089538938e-01 2.784628914154005375e-02 -5.074955046230332778e-01 2.669757238812714650e+00 -3.295951373645829019e-01 -4.752733271044609076e-01 3.534558356243566180e-01 -1.743131693139163829e-01 -5.066592746052553942e-01 2.224372474376474784e-01 -2.091219771279639317e-01 -3.642382199972271084e-01 2.174440318595123323e+00 -3.966658952901308544e-01 -1.778319593324301784e-01 6.099067182303999912e-01 -2.416754666033877896e-01 -1.919169912024668023e-01 8.927868901394264700e-01 -3.020177559620506047e-01 -3.150034850320633795e-01 1.373965507922927154e+00 -3.251986465881667732e-01 -4.751489009286569143e-01 9.982360546197982520e-01 3.397752090757954480e-01 -4.333424731436939514e-01 1.473733914964314495e+00 1.465635583551240517e-01 -5.813498251384203730e-01 1.670903714263161310e+00 -2.791493585829238899e-01 -6.361768904275625358e-01 1.476817368113154227e+00 -2.398903320144355478e-01 -4.427734775100121145e-01 5.740077522664036591e-01 8.789378337158934573e-02 -1.862587527444289903e-01 3.145379762812844926e-01 -2.188221675128136368e-01 -3.939058379837319102e-01 7.560179435401759296e-01 4.731123746400103802e-02 -5.562846625890651708e-01 8.781354838516789441e-01 -2.307093048488670917e-01 -6.916964006202849236e-01 7.132429111412360578e-01 -2.033786683529266726e-01 -2.408113875477521093e-01 5.100821360317786546e-01 -9.162063229474716464e-02 -4.903457675530214499e-01 6.811693100764976139e-01 -9.529568447241359985e-02 -3.836807170838443248e-01 4.756466116318373016e-01 1.316893221481323650e-01 -3.397432526757750981e-01 2.201952021119745750e-01 -4.206029967271818215e-03
