0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.696611874549222021e-01 3.517674884957527892e-02 3.087362519186321874e-01 -6.205841996651999537e-01 -1.373615462059142867e-01 4.191377636302884846e-01 -6.297425206096839423e-01 1.995520853608505618e-01 2.077465157658559824e-01 -5.622645495844348362e-01 4.556567382321044524e-01 1.210286463497633608e-01 -1.812191891093010432e-01 -1.520660061602470969e-01 -7.206469821621140637e-02 -3.785457865372683639e-02 -1.108906044044055683e-01 -1.570076739861379911e-01 1.344217964394683329e-01 -2.551885644665678743e-02 -2.519411409021206083e-01 -8.499802059074761107e-02 -5.089129106878317321e-01 -1.796167103676626631e-01 4.793469211798816187e-02 -4.067635350933406779e-01 -2.056551125106379219e-01 -3.320798709912801128e-01 -1.679034512955855929e-01 6.082359906937383903e-02 -2.141351710610923109e-01 -5.841905773280311465e-01 -1.260531889833844954e-01 -4.437914348525791586e-01 -1.487621652937983208e-01 2.605607458849436564e-01 -4.068554539579288809e-01 -6.216099865108869471e-01 -5.063596414520643574e-03 -4.740322027818635875e-01 -1.422631206949649951e-01 1.130378400747232420e-01 -4.775254721614828890e-01 -4.534302469476483854e-01 -5.464578396676882110e-02 -4.921501970657742309e-01 -8.653953848287552209e-01 4.680457026508905161e-02 1.697291992004380246e-01 -2.701592250871416301e-01 -2.480561830664362311e-01 -6.938131678933029400e-01 -2.840555939801001628e-01 4.415623155600494343e-01 -7.090986538759849189e-01 -1.655320772344887337e-01 3.522923084441336172e-01 -6.648938305730625054e-01 -8.681617288742472793e-02 2.915995003739022540e-01 -6.191960749451803636e-01 4.504309672548181820e-03 2.787329823591509492e-01 -5.822064210075218460e-01 1.844381338175906382e-01 2.371947838622864013e-01 -6.058955769922820256e-01 2.826007953487666424e-01 1.674909067954987174e-01
-5.333568981210997650e-01 -1.721835157369051572e-01 7.742578064186603215e-02 -6.939551551871625534e-01 -3.619506620260718455e-01 -1.449750266397104026e-02 -4.165888743656224746e-01 -5.703035508288624433e-02 -3.346744559161969612e-02 -2.269025613608142145e-01 7.527321781166868009e-02 -2.827117844224913967e-01 -2.124263808847800389e-02 -4.006004188382152886e-01 6.151107679719639565e-01 -6.424908929963404902e-03 -2.383109893119176315e-01 5.257775864767265661e-01 1.231184846957716905e-02 -1.045286619880561596e-01 5.020449532925365110e-01 6.741404589540025971e-02 -8.730206368280590823e-02 6.450655606736849235e-01 7.829861368242323205e-02 -7.385278215590262985e-03 5.638935105617015608e-01 -2.813996967946904432e-02 -6.247222332867408134e-01 7.171773648048035410e-01 7.457193776454028311e-02 -1.952639402719718309e-01 7.220345846938484025e-01 -2.549285702309919688e-02 -9.535038965672841815e-01 6.505176363662377170e-01 5.908368429162536711e-02 -3.355670178749658450e-01 6.895193259044219980e-01 6.506150760749646045e-03 -7.317367882458188921e-01 4.711900991362950597e-01 6.771021506853365513e-02 -3.982394615106263358e-01 4.923645138577063540e-01 -4.118922852587727362e-02 -1.863411374309589252e-01 3.750751445145903973e-01 6.767127103689375700e-02 7.723273806511041228e-02 5.213791423830915761e-01 -4.740232335211931325e-01 -9.004601765672723412e-02 3.755907412184630867e-02 -3.021213797085299246e-01 -1.457776276782163372e-02 1.062116884630333324e-02 -2.318435198030802391e-01 1.935139464992047947e-02 -4.527047538595188603e-02 -1.759158857030397316e-01 7.425908248619011998e-02 -1.384268526688757495e-01 -1.382838740450604842e-01 1.929145644090551615e-01 -2.692936454581085215e-01 -2.955369754498228252e-01 -1.431990554737527788e-02 -1.630231467274709800e-01
-2.969900272041205436e-01 2.936496014688829703e-01 2.270855738088595754e-01 -4.185779187388673495e-01 3.387155880561638077e-01 2.861947662870213405e-01 -1.784826000154614012e-01 2.225407762580795812e-01 2.924658842261066982e-01 -4.613970331070565978e-02 2.469955553316088293e-01 4.619175358378412311e-01 1.132866739929685451e-01 -3.189596721190156303e-02 -3.105695947393961043e-01 1.367688075721558705e-01 -6.211135511458035219e-02 -3.586334107672805582e-01 1.932806958574020961e-01 -9.066058602292854929e-02 -4.533475158503790237e-01 1.047890756357821029e-01 -2.732293151580044155e-01 -2.676061232352680008e-01 1.161416433536392179e-01 -2.855738725906908360e-01 -2.924887707211514809e-01 5.965672551866977452e-02 6.831306261106895317e-03 -2.306428737884873847e-01 6.974324841130810637e-02 -2.657520755978995952e-01 -2.343237855791247271e-01 5.578488779908410966e-02 1.384565274205912938e-02 -1.060529978928855810e-01 3.728915992042863836e-02 -2.567682955992073857e-01 -1.742523078912477930e-01 4.928673303788886489e-02 -1.557527258191432340e-01 -1.421576080852875734e-01 3.889829576988976245e-02 -2.929214442838345978e-01 -2.181030401771947569e-01 -3.049400480170338934e-02 -4.479878964732249003e-01 -1.795205637502750584e-01 1.933594759994593515e-01 -2.996686523589803253e-01 -3.170408601905614354e-01 -3.444902557645904695e-01 2.429147494919642325e-02 3.122666845668541358e-01 -2.451567341422686286e-01 1.339824492579494430e-02 2.915206261121724429e-01 -1.848420632667743813e-01 1.258790381001878567e-02 3.443998772671009734e-01 -1.227865021021850578e-01 3.018254859838551130e-02 4.321735977170595988e-01 -6.688239653022926001e-02 5.994248100825491643e-02 5.147234498808268555e-01 -8.862223322116327684e-02 2.180995019550092950e-01 3.889010159344195583e-01
-2.325702622926696939e-01 3.202533781855809725e-02 -2.287077813261467751e-01 -4.432549112719607609e-01 -4.575683740036564501e-02 -3.591457677259822234e-01 -1.145391517818745847e-01 3.576502578822831485e-02 -1.458585234246588258e-01 6.279552332551238680e-02 -3.777877507995334311e-02 -6.703532011330785856e-02 4.669049233046727865e-02 -5.868114713374095875e-02 -4.565830573732491265e-02 1.694018641225284935e-02 -6.280432866599461317e-02 7.089766486700919967e-02 5.975312561978446402e-03 -9.524978756578518502e-02 2.333616619160209238e-01 9.356545968930263246e-03 -7.968626263319925074e-02 -9.263719343210972956e-02 -1.534038127506091864e-02 -4.466758932404846921e-02 3.050838298575841295e-02 1.314485986765393799e-01 -8.892784304196689471e-02 -1.848860064156553906e-01 8.376978668798280847e-02 -1.427683534096043094e-01 -1.989778086401309820e-01 1.374362819117725398e-01 -2.448246143279108333e-01 -2.667000280230230058e-01 1.364115609582866040e-01 -2.831391700951934043e-01 -2.623050756083296076e-01 1.170692148456056736e-01 -5.249017506235009733e-01 -2.187343127582365432e-01 1.135910978133057025e-01 -5.871503185172518569e-01 -2.006869031777689383e-01 -1.250195672039794426e-02 -6.253980799242667699e-01 -2.082594240293583754e-01 -7.273347859413638317e-02 -2.872680808208856809e-02 1.748589237509600436e-01 -3.988416307634869984e-01 -1.489964274308572811e-01 -2.322726528130028556e-01 -2.104303940388478900e-01 -1.197873625099890732e-01 -2.101959629690010600e-01 -1.107496523767376312e-01 -7.194804475628817364e-02 -1.233936969109006992e-01 -4.564814220164645914e-02 -4.206432588753773738e-02 -6.000291220612190973e-02 -1.256862243497896409e-02 -2.801928765503940155e-02 -5.808155740857297994e-02 1.039993615481880906e-02 2.175833061998185339e-02 -9.769431299602049368e-02
-1.729359845942496365e-01 -7.338048400028808482e-02 -1.803125320846774293e-01 -2.217145405671020753e-01 5.272319975324444609e-03 -3.553862574505348704e-01 -1.009488082113116497e-01 -5.611714985250470383e-02 -1.098574680227984296e-01 -5.916136776358077443e-02 -1.126076479467874869e-01 -1.331864986431141595e-01 -4.040633340979263299e-02 -1.456487985550823094e-01 2.669928204620443113e-01 -1.275291198015703065e-02 -1.237950304732441525e-01 2.663355827999478453e-01 7.330914589611046972e-02 -1.082534837658460092e-01 3.526007379816448739e-01 -1.829653371087548164e-01 5.393313639629924994e-02 3.319115733139051949e-01 -1.486068539614950612e-01 4.902631851692953319e-02 3.412539039915523098e-01 -8.006110084041526131e-02 -1.956573818912575591e-01 3.421086303791622818e-01 -2.107248899349551396e-01 6.883068988989547721e-02 3.509194709180850635e-01 -9.332112338808318253e-02 -2.264471435152211609e-01 3.546392370420219375e-01 -2.261412018621874187e-01 9.214355618308089912e-02 3.495033390324903122e-01 -2.234448926323320817e-01 -4.399389436245254581e-02 3.708171367559011111e-01 -2.662186889591722783e-01 8.650029135280470904e-02 3.776985566358752600e-01 -3.342250556458541966e-01 3.038716255098959373e-01 3.387729487735275935e-01 -4.561873380521561105e-02 5.884382115542272779e-02 4.215312905500815943e-01 -2.544803833181829011e-01 2.634469819892974463e-01 -1.625459711661080831e-01 -2.121273988386839504e-01 2.124601578211177122e-01 -1.060269227507143613e-01 -1.507019263448212965e-01 1.609785209051043942e-01 -9.353283259481290357e-02 -1.093836259004173916e-01 1.277061304854543722e-01 -1.271564186217965242e-01 -1.067264031661876861e-01 1.228037898790465959e-01 -1.880296711204711979e-01 -4.543857191938933948e-02 -6.668985969064371300e-02 -1.121399429408048293e-01
1.267975234751491931e-01 1.292586982182652167e-01 -5.782599883051171147e-02 -9.662097051383889898e-03 3.410143723418754269e-02 2.375379551144978993e-02 2.142125754029567120e-01 2.312899105918223286e-01 -1.544979941623676745e-02 2.840013506779033303e-01 2.908324133621306706e-01 3.698064638024106676e-01 9.508583664106978750e-02 3.116315042938409829e-02 -2.639549525538285035e-01 5.663131272961275525e-02 2.427495908645190686e-02 -2.197314082297272264e-01 4.913670262802761340e-02 1.574333423787933894e-02 -2.033951026360978354e-01 -3.904639403313233531e-02 1.383597536319519650e-02 -1.867241334955893062e-01 -8.430449860851878252e-02 -3.302519059664690143e-02 -1.594089979040894112e-01 9.301007470852511172e-02 2.940573720397837709e-02 -2.576241648275379159e-01 -1.868538033004164822e-02 4.139367300375730585e-02 -1.890424878987559121e-01 8.150292816851717470e-02 -2.464674956154268293e-02 -2.078198325812029013e-01 2.437723161801914895e-03 3.585430019268757984e-02 -1.513313368003704196e-01 4.975712448439537083e-02 -5.087943720667013892e-02 -9.932209720845057432e-02 8.043955432277372086e-03 -1.008397312774158595e-02 -5.866384686461081910e-02 -7.141192759459283335e-02 2.087655385915134290e-02 -7.276680272003027694e-02 -4.029305087164876398e-02 -7.249417688480545852e-02 -1.187617972747508910e-01 -1.135514182458411125e-01 8.267351941693168449e-02 2.607590698024226869e-02 -5.250116161821869604e-02 8.752486969667960803e-02 1.192059998975517621e-01 3.021718326847858821e-02 9.090522583002044743e-02 1.704286976688939026e-01 8.550279672164183553e-02 8.005629552966928020e-02 2.830582328368271283e-01 1.133949001278029001e-01 7.702366984181846510e-02 4.648996300374520496e-01 2.470239667985983656e-01 2.844481274955739103e-01 1.578993223072522323e-01
-5.378373282693142687e-02 2.880706648070081588e-01 -2.311076341111077681e-01 -2.499922749499700614e-01 4.587241638754175899e-01 -6.396846286872670539e-02 6.201726797189321960e-02 3.500006886415107932e-01 -1.825863935558053319e-01 3.067943108510702288e-01 3.339510016979472806e-01 1.136160475302069039e-01 -3.074338912377078681e-01 8.397565019103081507e-02 -3.168368843892857556e-01 -2.699928482282120124e-01 2.899710804344770437e-02 -2.450253275480268611e-01 -2.508969175543940278e-01 -1.801815330718872094e-02 -1.937916926599419498e-01 -3.696784401176896329e-01 -2.435161587659154248e-02 -2.322389712137486739e-01 -3.296285007323426774e-01 -1.017973697913486797e-01 -1.617876184335411138e-01 -3.801778312710638041e-01 1.703178024389405965e-01 -3.680498534053631698e-01 -4.076541329961177462e-01 6.034847373729429476e-02 -2.841542942737683708e-01 -4.360284298869435693e-01 2.869284551278903361e-01 -3.554692373593434374e-01 -4.107121443644756176e-01 1.363672750302404868e-01 -2.846400693172077001e-01 -4.125835075977531408e-01 1.908339218056427922e-01 -1.540549478163379393e-01 -3.744374130667696976e-01 1.202025466952741928e-01 -1.361791487319508054e-01 -3.598864746073475174e-01 1.279707003571660950e-01 -1.969428376158829375e-01 -2.862588433032374757e-01 -1.729544390094400474e-01 -8.497298809166300981e-02 -2.675073773152257806e-01 1.364753826176925422e-01 -7.797596248517982276e-02 -1.864278645276309654e-01 9.650355156356231479e-02 -5.660860150532760759e-02 -5.390655048821986484e-02 8.768019385486497397e-02 -3.224112998594136359e-02 7.882187336270876643e-02 7.028751862795046268e-02 5.698889072300762637e-02 2.072568540796841663e-01 3.661701512455982355e-02 1.613942509657556035e-01 1.939601229552316841e-01 3.727888637706854857e-01 -4.395106720065824341e-02
-2.605157308172967312e-01 1.755356453041335141e-01 1.654714374275120803e-01 -5.347531828645943897e-01 9.883012021972785444e-02 3.918870516592127817e-01 -1.403267422100011319e-01 2.346841560322964759e-01 1.210209732764085527e-01 8.267653670974373092e-03 3.061886065797201351e-01 1.556187663682533917e-01 -1.305498803601062019e-01 2.339264457693730759e-03 -1.215511554391841276e-01 -1.328777895102765672e-01 -2.567150811246408232e-02 -2.223182905673007914e-01 -1.115710661519442592e-01 -5.942902793085832330e-02 -3.341404082405066700e-01 -1.348104614211078633e-01 1.776997185082253988e-02 -1.482702823265859837e-01 -1.262213009458826307e-01 -6.501297782326471986e-02 -2.452343277886186446e-01 -1.526323925892030808e-01 2.302707230378905900e-02 4.722704210026408556e-02 -1.482417444482141411e-01 7.993103040802759796e-02 -1.934513941345404608e-02 -1.365145361284620662e-01 -4.186936177803379788e-02 2.819256867503475705e-01 -1.342514631212047560e-01 9.774420717220089205e-02 1.451266742350967864e-01 -1.532731103824193641e-01 -8.553451294215989875e-02 3.548512832862271149e-01 -1.156101405607185134e-01 -3.074342335799623571e-02 3.028155629195117271e-01 -1.360078935656569843e-01 1.191157731204627729e-01 1.963546718782105405e-01 -5.228021402584882849e-02 -1.469855490255999875e-01 -3.074957699713471992e-01 -3.948566085741299636e-01 1.802771750671125495e-01 2.663423732820731638e-01 -2.232655839249557128e-01 1.646529587214533019e-01 2.418676339066694325e-01 -9.993751080260300512e-02 1.345206492531352827e-01 2.205670770670181691e-01 -5.196557811790424031e-03 1.065590263013522082e-01 2.324124691960585687e-01 5.389964379903998404e-02 1.182918059009061551e-01 2.836815048237303905e-01 -7.744862876357361259e-02 2.509650981809441461e-01 1.354858321754144612e-01
-6.674877878494298589e-01 -2.433004543647282469e-01 -7.542321608242250064e-02 -7.043158948048345858e-01 -3.110176405976056713e-01 1.970503042290359663e-01 -6.386735162482710670e-01 -2.325812650509601620e-01 -2.394303525158489321e-01 -4.237433796769907723e-01 -2.813510821449630162e-02 -4.470166889101289120e-01 -1.372581019015122195e-01 -1.477309317199987648e-01 2.605308047628443480e-01 -7.968353208207594462e-02 -8.878637712181661201e-02 1.638688216546556886e-01 -3.485485984763389555e-02 -2.414357529379392714e-02 5.581247402128042268e-02 3.010129989646070925e-02 -1.993423754794650116e-01 1.824348349767155597e-01 1.088681606897625442e-01 -9.574485504074137232e-02 1.434420165708817918e-01 -1.679501697973657115e-01 -2.192475270619494154e-01 3.623321755601230376e-01 -2.639735583603908253e-02 -3.101941588854094656e-01 2.149527898116387059e-01 -2.071826472425301047e-01 -3.516169585249435681e-01 4.924059342143760065e-01 -1.179546122424078997e-01 -4.265355417642791025e-01 2.582658612728451208e-01 -1.512387916491060857e-01 -3.277816993640951249e-01 4.359811604670819074e-01 -7.929789621986826909e-02 -3.988596954328444966e-01 2.457932171893427442e-01 -1.858251769397630260e-01 -7.266618855554765055e-01 2.515606963458857370e-01 1.495048603795881836e-01 9.783625611748482387e-03 4.615448993589302967e-02 -6.516964480380036395e-01 -3.143840783399027283e-01 8.308351441893715994e-02 -6.152808461155211406e-01 -2.395768041684671057e-01 -4.284178091469711958e-02 -5.149659829681821899e-01 -1.837274056474855755e-01 -1.869521053806183497e-01 -4.006991862473613941e-01 -6.911688906906228447e-02 -2.875237802429991274e-01 -2.693206143598756985e-01 7.006328037259623720e-02 -3.522702154082083537e-01 -5.815894064559539167e-01 -1.363140479387509596e-01 -3.679399796331912498e-01
