1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.046566056005758583e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.776356839400250465e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.029254890051529925e-01 7.386043743120666027e-01 4.489204058137792885e-01 1.046566056005751477e+00 -7.043197984459207417e-01 6.512640607474243781e-01 -2.824690154616478766e-01 1.421085471520200372e-14 -5.009985768702595044e-01 -1.741226620111686330e-01 8.477509802696302499e-01 -4.440892098500626162e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.692163673261839918e-01 -6.464132527641006098e-02 -2.375734252258548673e-01 1.046566056005751477e+00 1.435779253447647119e-01 9.322561266405895442e-01 3.320901890974473081e-01 2.131628207280300558e-14 2.000125312592405391e-01 -3.559775462126712475e-01 9.128389638548941587e-01 8.881784197001252323e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.747444434424427540e-01 5.905483583300393802e-01 -2.258842266045925640e-01 1.046566056005758583e+00 -6.277146511237076121e-01 7.612261331195065983e-01 -1.628161264143244413e-01 1.421085471520200372e-14 7.579818018726891538e-02 2.679317277397705310e-01 9.604515735583339930e-01 -1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.260149077740171153e-01 6.876759943668822039e-01 2.020015199237001902e-03 1.046566056005744372e+00 -5.853670048959549455e-01 6.195383026427033757e-01 -5.229892552794340732e-01 1.243449787580175325e-14 -3.608986329553278138e-01 3.785155456914786054e-01 8.523368808170028732e-01 8.881784197001252323e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.090506218637388614e-01 2.621706840394115168e-01 3.238726591107324859e-01 1.046566056005772793e+00 -2.355814113674430388e-01 9.644796950245271283e-01 -1.195002782570767780e-01 7.105427357601001859e-15 -3.436980731794597732e-01 3.233342412585234887e-02 9.385234063021681283e-01 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.529669514081223758e-01 2.066878353178653593e-01 -2.216621940149566539e-01 1.046566056005751477e+00 -2.067327818625933344e-01 9.781208835622325903e-01 2.326142821906658498e-02 1.421085471520200372e-14 2.216202753072532283e-01 2.365746966715513017e-02 9.748460276893397003e-01 -3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.889745768078700650e-01 -9.956968911148907087e-02 -4.470012067092321573e-01 1.046566056005744372e+00 -6.957049419517445654e-02 9.353864721810843941e-01 -3.467161576824256963e-01 1.065814103640150279e-14 4.526413018348054429e-01 3.393199444047857449e-01 8.246076807806398401e-01 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.094194494894154435e-01 3.985239169095888823e-01 -1.188905065234715508e-01 1.046566056005765688e+00 -4.144772864064423246e-01 8.450655803333528837e-01 -3.377465676938929962e-01 2.842170943040400743e-14 -3.412981018875609757e-02 3.564307121824557001e-01 9.336981864979640999e-01 1.065814103640150279e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.361490895722144545e-01 9.256424923472671429e-01 1.737520242785995095e-01 1.046566056005772793e+00 -7.835771811444048884e-01 1.725211644056434679e-01 5.968611639417578107e-01 7.105427357601001859e-15 5.225041538299577404e-01 -3.367824582623933360e-01 7.833051672478480443e-01 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.341730215632137124e-01 2.761191306659825928e-01 -4.774029700120855368e-01 1.046566056005750589e+00 -1.713510139482576355e-01 9.525592374440843280e-01 2.515347474581766107e-01 7.105427357601001859e-15 5.242081648686923723e-01 -1.280200173418465648e-01 8.419125103268101373e-01 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.593837045623130555e-01 5.292793781163966649e-02 -5.085845866045904939e-01 1.046566056005760359e+00 2.150302033271513785e-02 9.900077167791265786e-01 1.393640586175340645e-01 2.842170943040400743e-14 5.108789176011531152e-01 -1.307033056842397956e-01 8.496583886679907049e-01 -3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.664141360726931307e-01 1.577830305519158094e-01 4.737415541022996224e-01 1.046566056005753254e+00 -2.265648421616061614e-01 9.696986996784574542e-01 9.139367668605544170e-02 1.421085471520200372e-14 -4.449661977158437254e-01 -1.865179538590372721e-01 8.759087485454992716e-01 -3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.162656349549771706e-01 5.719440088198217698e-01 -8.118167260323962131e-02 1.046566056005762135e+00 -5.773708286643006726e-01 8.031644198113625510e-01 -1.468667455776703767e-01 1.421085471520200372e-14 -1.879732425231669599e-02 1.667542069160146134e-01 9.858193014324502235e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.477057381262579128e-01 6.494339283009069597e-01 6.146504248924545832e-01 1.046566056005730161e+00 -8.202163422994224184e-01 5.720113075502522015e-01 -6.943764080636377622e-03 2.842170943040400743e-14 -3.560965092131334053e-01 -5.010375602749791435e-01 7.887690658994668258e-01 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.766660109810872292e-01 -1.397400243102593087e-01 6.142170894663333547e-01 1.046566056005751477e+00 2.946457882123283967e-01 9.424267694892627389e-01 -1.581633448014041488e-01 2.131628207280300558e-14 -5.567528777433138343e-01 3.038165725496228542e-01 7.731246493087245986e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.320819507311849383e-01 2.503706330767706545e-01 2.617972177351891583e-01 1.046566056005753254e+00 -2.819893383324716396e-01 9.551374257046316707e-01 9.052353884567354569e-02 0.000000000000000000e+00 -2.273878848750825465e-01 -1.581993808807935775e-01 9.608682041263358897e-01 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.426265942261572661e-01 1.657982440366542742e-01 -5.123391113092859994e-01 1.046566056005758583e+00 7.538099166920586569e-02 9.057372182701697305e-01 4.170824828917920613e-01 2.309263891220325604e-14 5.331961447701906165e-01 -3.900654223519138819e-01 7.507002314423707467e-01 -8.881784197001252323e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.572638278697422898e-01 -2.083487116959822222e-02 2.884646806725471024e-01 1.046566056005752365e+00 -6.900619833550634963e-02 9.521416570324791051e-01 2.977656956983554259e-01 2.842170943040400743e-14 -2.808631489595049824e-01 -3.049461806397828489e-01 9.100130320329263833e-01 -5.329070518200751394e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.410717187836333819e-01 2.554072597962701585e-01 -2.217005903216735241e-01 1.046566056005758583e+00 -2.003243569091423537e-01 9.490996784519118989e-01 2.430636797043442543e-01 7.105427357601001859e-15 2.724961873761842512e-01 -1.843283266506753060e-01 9.443351607663486025e-01 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.936782334659727933e-01 9.355278350260762821e-01 -2.954258143306416895e-01 1.046566056005755030e+00 -9.805537578763825479e-01 1.943133376355314912e-01 -2.750735776923030756e-02 7.105427357601001859e-15 3.167127714514603870e-02 2.950084688756621776e-01 9.549695982049024590e-01 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.390101419938493787e-01 4.387456839400877828e-01 -3.218139314190815448e-01 1.046566056005751477e+00 -4.454364960183322952e-01 8.935065486856710315e-01 5.685398377185837959e-02 2.842170943040400743e-14 3.124872951759334327e-01 9.564660098385666109e-02 9.450943963826385907e-01 1.332267629550187849e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.785768297985838471e-01 8.727978982563359134e-01 -9.585429974320394675e-02 1.046566056005759471e+00 -8.487525307555460197e-01 4.318829603176868037e-01 -3.051167811236992211e-01 -2.842170943040400743e-14 -2.249074465552293733e-01 2.273784013193733688e-01 9.474786029760527972e-01 2.131628207280300558e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.538249162941721426e-01 6.426844808443056278e-01 -1.367649577047045095e-01 1.046566056005762135e+00 -5.269748269251853801e-01 7.156552092383030583e-01 4.584050100917870241e-01 2.842170943040400743e-14 3.924863403498968228e-01 -2.734854284454035223e-01 8.781572712599827746e-01 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.610492864467315988e-01 -2.763640487648753585e-01 2.679845240617822252e-03 1.046566056005762135e+00 2.743058243538834540e-01 9.526173105917433714e-01 -1.314403830125669415e-01 2.131628207280300558e-14 3.377252945463950912e-02 1.270557834623810556e-01 9.913204548192254828e-01 8.881784197001252323e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.783606510020564917e-01 8.433341686305673157e-01 -2.448643861264402644e-01 1.046566056005747036e+00 -8.458772955046289788e-01 5.174114337819374354e-01 1.295260944423724525e-01 1.421085471520200372e-14 2.359294142803378957e-01 1.451650378428273602e-01 9.608664960677041345e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.174270664858449997e-01 7.568190133670191777e-01 2.144966167025848525e-01 1.046566056005751477e+00 -6.881092496783606238e-01 6.517614408199885467e-01 -3.189242618041722710e-01 2.131628207280300558e-14 -3.811685691105280993e-01 4.931536541915122751e-02 9.231893178843699754e-01 -1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.162661131835632355e-01 1.478962818326974293e-01 -5.584230674750655377e-01 1.046566056005758583e+00 -3.809360448603575922e-01 8.645194780927092371e-01 -3.278624737972573588e-01 1.421085471520200372e-14 4.342779780213887886e-01 4.803465018279751697e-01 7.620169788051189830e-01 2.131628207280300558e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.243085118767103703e-01 4.565061029448873320e-02 -3.789060525407344504e-01 1.046566056005752587e+00 -7.601043211772030850e-02 9.949501038799495323e-01 -6.554925627766530760e-02 3.197442310920450836e-14 3.740002527827200884e-01 8.938854831027479020e-02 9.231107725237763795e-01 -1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.814202937802017246e-01 6.179299724239437630e-01 -8.686123213843513491e-02 1.046566056005755030e+00 -4.804334295279694689e-01 6.846021730087555879e-01 5.481820724026675862e-01 2.531308496145356912e-14 3.982035211552714671e-01 -3.866295564126389084e-01 8.318362470148252807e-01 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.852427129035915776e-01 4.414084222017530257e-01 -1.466422315039166424e-01 1.046566056005751477e+00 -3.760886735418120796e-01 8.647820025025266810e-01 3.327302177159149887e-01 1.421085471520200372e-14 2.736834830322239509e-01 -2.393965182643199019e-01 9.315506739615787568e-01 4.440892098500626162e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.094347665854333185e-01 3.083086287918216373e-01 2.790594824373563432e-01 1.046566056005758583e+00 -3.384407015725704460e-01 9.386780111167702945e-01 6.588993067935880465e-02 3.552713678800500929e-14 -2.416325657786316805e-01 -1.543676807442903309e-01 9.580106065680400462e-01 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.389357990723312231e-01 9.677297536833353586e-01 -2.102283700458241200e-01 1.046566056005772793e+00 -9.688946306129369024e-01 8.893358725148836630e-02 -2.309415766552278815e-01 2.131628207280300558e-14 -2.047926720015962876e-01 2.357751914315266706e-01 9.499842212373179606e-01 3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.684041338851594682e-01 8.940978570167463779e-01 2.546908247550097593e-01 1.046566056005737266e+00 -7.912146567155966537e-01 4.453848282592278718e-01 -4.190605227827101653e-01 4.263256414560601115e-14 -4.881165446230497640e-01 -4.713148453592079512e-02 8.715049409100872335e-01 -6.217248937900876626e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.226432476462695931e-01 -3.150045573526359388e-01 -2.224894748517652898e-01 1.046566056005744372e+00 1.787221138370210793e-01 8.604705934237204534e-01 -4.771255221413515657e-01 2.486899575160350651e-14 3.417423643600121519e-01 4.004528520314225015e-01 8.502056631789325358e-01 -3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
