0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.008932195325038389e-01 1.635221488446328142e-01 4.461473813696359425e-01 -1.198010745558668877e-01 7.094926830310832599e-02 7.138520950846458657e-01 3.283769978973923032e-02 -3.113037062876639061e-01 1.054719046631080737e-01 -3.693399993223538125e-03 -2.026421886242895654e-01 -2.117726146466533399e-01 6.994106942802433280e-03 3.327544340472035067e-01 3.471687064748247842e-01 -7.310031939724140337e-03 2.887693654302118107e-01 6.275482536151980595e-01 7.381066456059676151e-02 4.792485373856189002e-01 4.745566728547077617e-01 8.085618825934426379e-02 4.901444765223554878e-01 1.916652395486856397e-01 -6.121230085318368763e-03 -4.863020383071335884e-01 -1.182292118474364828e-01 -4.625712367906528732e-02 -5.450287256127525626e-02 -3.710644636078643810e-01 -4.446838505205331915e-02 -3.513125650390354071e-01 -3.631305370055845638e-01 -3.439307389079108990e-02 2.836509906618687182e-01 -5.454649326549028121e-01 8.647774132441723993e-02 6.285706729727833508e-01 -2.157236041184370789e-01 1.347405145273270488e-01 6.960022858039613958e-01 2.338252380260393282e-01 1.746103887599556037e-01 6.441164357807377394e-01 5.440118861589330335e-01 -5.099719967362409401e-02 -1.828636490486862665e-01 -5.554894690463916263e-01
-5.656425046588229311e-01 3.806002209359496402e-02 3.433513428170120174e-01 -7.974024193513191694e-01 1.493611443394756710e-01 4.390031641864537981e-01 -2.368604132711599197e-02 -9.468696140454017085e-01 3.491427432389928587e-01 1.220378688212203910e-01 -5.816578709291265747e-01 6.011331642645806328e-03 -4.942657483306168720e-01 1.522112870361923553e-01 2.479329980671623190e-01 -6.484079259062046630e-01 1.920269192564552085e-01 3.939243906061390965e-01 -5.602772346403910309e-01 2.620382417238766304e-01 2.824822106631764140e-01 -3.873113162375884100e-01 1.843013399632814076e-01 1.436698235861789130e-01 1.416838170184638590e-01 -7.234428931597185475e-01 1.660579843164658731e-01 1.357845699316591881e-01 -2.395902464720915670e-01 1.125534043027226483e-02 2.239256482332575293e-01 -3.362076951989732554e-01 1.803288786352670592e-02 1.974235205604214782e-02 -8.745327421269624701e-02 4.683901840478025408e-02 -2.666321044492140357e-01 1.117497115532505580e-01 2.698906132530545093e-02 -4.912567188616196456e-01 3.276728507585933148e-01 1.410128429386634519e-01 -6.269056121332782228e-01 4.755709678032050691e-01 2.170612440100780915e-01 2.717007685048863364e-01 -1.056162375250270374e-01 3.976069416917728250e-02
2.731634702520029934e-01 1.959801767778679704e-01 2.959680514807858653e-01 5.986079336421720187e-01 4.584872710283135477e-01 1.084674639868422885e-01 -1.039250608100711903e-01 4.303759377380927953e-02 8.835545046411729109e-01 9.690759016987549046e-02 -4.814349982696500274e-02 5.488557131724162153e-01 2.100551949710176003e-01 7.789451192103119537e-02 7.383916087752204205e-02 4.988623533622071338e-01 1.666115925059561964e-01 -1.807216655397154703e-01 3.742075085791971567e-01 -5.569400711064166620e-02 -3.398759993863973428e-01 1.220196526733113712e-01 -1.300740778117914428e-02 -4.745011354049867569e-02 2.122848894908478390e-01 4.405330244721633592e-02 7.439196333769348968e-01 -1.591788592638867239e-01 -9.118811491374090306e-02 4.096414192101364149e-01 2.632836391124503475e-02 1.073300106141197863e-02 4.058518339321487423e-01 -2.619318955805852722e-01 -1.695748962722858910e-01 8.926196377054414210e-02 -1.266504482488570726e-01 -2.119354520691046906e-01 -1.255252111235228285e-01 1.975427985117312046e-01 -2.803921629257900561e-01 -4.828970495724946299e-01 4.620494256202493655e-01 -1.571868478726698992e-01 -6.838735237890858354e-01 -2.339955078553062340e-01 -9.464670716365979064e-02 1.781158181744513236e-01
-8.975127630533159540e-01 4.865859061659238982e-02 5.005031901245863279e-01 -1.142391900657949932e+00 3.123520601934252072e-01 9.525873644532165674e-01 -6.481981650230580483e-01 -1.315677437229746394e+00 3.219576496733991267e-01 -4.005929579925059936e-01 -9.223368174697195165e-01 -1.868297063949574954e-01 -5.433973988854573500e-01 3.193710299232523919e-01 3.795298588133938500e-01 -7.852879013326382607e-01 5.846486435769699952e-01 7.723149085473900444e-01 -5.658946169907299595e-01 8.580083185118632105e-01 5.467254544120213611e-01 -3.166870338406521102e-01 5.480564724347951611e-01 1.920116804651886278e-01 -3.054749603463648433e-01 -1.111751338145689827e+00 1.079983757234968533e-01 -8.290983413907046518e-02 -5.802937514122936680e-01 -5.061106995519922824e-01 3.414861360346577168e-03 -7.284654775807934968e-01 -2.473592988957292738e-01 1.918141617060389048e-01 1.527948230113585770e-01 -5.499673404832532420e-01 -1.394848317211633271e-02 6.890857934616978486e-01 -1.923243601550775894e-01 -3.542143496539059688e-01 1.159265318978204951e+00 2.155807090193767872e-01 -5.604521749905857497e-01 1.321751009897445428e+00 4.370641918807686155e-01 2.674207676300907610e-01 -2.777494297665654699e-01 -5.113451792554916109e-01
-3.162157984214520323e-01 -1.055154617969535774e-02 1.147253396721705787e-01 -4.875362026720592712e-01 4.076260646001706456e-01 -1.453925671872230985e-01 -1.745303211486048944e-01 -5.760737007505399854e-01 5.637131596692138147e-02 -1.009401337381425207e-01 -2.597608948874232104e-01 -1.437705776299088856e-01 -2.660730739035622183e-01 1.308413592864057229e-01 3.726222107471242884e-02 -4.651633238360317613e-01 3.729891125588999934e-01 -1.637954244482947852e-01 -5.236653055039004467e-01 3.881535638866094873e-01 -2.025778157301139637e-01 -3.288775456428080224e-01 2.273022881242866278e-01 -1.341872018943313094e-03 1.324689240403756907e-01 -3.658854493144981235e-01 4.478038633559106030e-02 -3.948548670392942189e-02 -6.064615423158410679e-02 -1.917529567819021563e-01 1.888473253053234158e-01 -1.389790561793523560e-01 -2.824238556190817456e-02 -2.718896084967484944e-02 2.132369903142441458e-01 -1.551102917805021741e-01 -3.183194111734123366e-01 3.415070176928246548e-01 -2.874568720488296369e-02 -6.042339161180259044e-01 5.017992382858155187e-01 -2.176730842705759394e-01 -6.463642273007068617e-01 8.075833864870265444e-01 -5.555653938738226438e-01 2.146881464980980314e-01 7.667515088009689561e-02 -4.756877873162472514e-02
1.711632723740706685e-02 6.323991897091429948e-02 2.436716098320524382e-01 3.460787838181677012e-01 3.064998441327351775e-02 4.056519397999889254e-01 2.973240205157314797e-01 -3.371461880106044195e-01 6.069361613895287721e-01 4.009754276493262548e-01 -2.587148342258680511e-01 2.329093058936908267e-01 -5.311579583817143541e-02 8.409468992682858635e-02 4.810135864168160746e-02 1.965127588918394730e-01 1.863721794609641408e-02 1.770098274622657897e-01 1.560288342036726672e-01 8.131942703173885081e-03 5.580776612376005252e-02 4.407305876146606904e-02 5.099865481377856974e-02 5.759440770069646290e-03 4.877424433927095571e-01 -3.069386472868370630e-01 2.871470611392830108e-01 2.033160898779533821e-01 -1.544118514361005889e-01 2.020800546697605893e-01 3.102491287207292392e-01 -1.746551111831478875e-01 7.820620052058305238e-02 3.935064071390342866e-02 -1.182744084218298186e-01 3.084757499509326734e-02 2.911124873959051659e-02 -8.116549588491516615e-03 -6.402079348060417396e-02 9.346527303950269427e-02 3.463369121636470510e-02 -5.822241976943057229e-02 2.415314992912122871e-01 1.454810323093192609e-02 -2.703684136177303410e-04 1.072522670201921380e-01 -8.937467765751493098e-02 -2.276438572359497370e-02
-2.685934153775468292e-01 -4.619095612661332922e-02 4.859807318503476248e-01 -2.547220219678933972e-01 -2.379483917871438314e-01 7.718473967163409499e-01 2.964646007092230917e-02 -8.223089891440338306e-01 8.413945133479214800e-01 1.035945725038361354e-01 -6.593287643540697296e-01 1.329571664531828123e-01 -3.155138583892716508e-01 1.692850676969702151e-01 2.245210337556499125e-01 -2.934460376323552722e-01 -2.059610690776387393e-02 4.891986327674159307e-01 -3.060079705785337945e-01 2.934913770998262561e-02 2.574797582120067485e-01 -2.724056527188595256e-01 1.602220559593161009e-01 1.182756772726945016e-01 3.238750677303098291e-01 -8.223655610300889540e-01 4.388309334248452487e-01 6.647922851490251084e-02 -2.418511332292327121e-01 -1.180174684843782462e-01 2.920246538614899023e-01 -5.014070647624776500e-01 -3.621494323692217576e-02 -9.500596358713281342e-02 3.222316962473971425e-02 -1.432921706928410310e-01 -2.956221203944420228e-01 1.237675720916758815e-01 -8.336708829730787862e-02 -3.701521680045767315e-01 3.895953081231079418e-02 -2.753726665918074246e-02 -3.300171661104463472e-01 -8.527319445270005460e-02 6.408088595396541076e-02 1.718227920138366560e-01 -1.703409101911395607e-01 -2.298824216506107909e-01
-8.658176819931691359e-02 5.050968324292394451e-02 3.375446068793475085e-01 6.310074101706408811e-02 1.361398472071376209e-02 6.141079598523957461e-01 -1.653504059726975117e-01 -4.654893361342743452e-01 -2.827812185129351952e-01 -1.602744441765006078e-01 -2.631085810683070347e-01 -3.805774004533134525e-01 1.317622883278033591e-02 1.850807081746392857e-01 2.540210891059592746e-01 1.284062588778262515e-01 1.584109594785420849e-01 4.992893167646192953e-01 2.025681303854522386e-01 2.742717941445715346e-01 3.727794803461944029e-01 6.943722417903089306e-02 2.610556200571557128e-01 1.616266680550227097e-01 -2.788814138884252447e-01 -4.736774615698275959e-01 -3.394311648598232201e-01 -1.217454360951378128e-01 -9.117071302923529519e-02 -3.733481750315046366e-01 -2.555042090911209263e-01 -2.876620178020827256e-01 -3.293118713902371542e-01 -2.570174143446471438e-02 1.653470126647524907e-01 -2.670067330276926776e-01 1.242531382771381726e-01 3.357159865819877020e-01 -3.330218930179253134e-02 2.621936599124726208e-01 3.706462547837106603e-01 2.126678005133170180e-01 4.201809283405844031e-01 2.944056208984331957e-01 4.513149142362145594e-01 -2.034113982566308765e-01 -1.164217877907977317e-01 -2.647206385355712066e-01
-7.875332327590371939e-01 1.052025368530328520e-01 -3.966489068054558920e-01 -9.494556615008441502e-01 3.685384091984122423e-01 -1.910273990995891291e-01 -5.771053870287102816e-01 2.585213951681267219e-01 -1.471311851985422914e-01 -3.311275424035620141e-01 3.836532179382384083e-02 1.192211860985531446e-01 -4.982083890945680493e-01 -5.295023162208893630e-02 -2.231032747162565444e-01 -6.256156249384589030e-01 1.605651733841023110e-01 -1.217389069064235274e-01 -3.401330383291471526e-01 3.276730340890701698e-02 -8.301401962444464322e-02 -3.378368374644541428e-01 -1.540690301908980986e-01 -1.566659279969728757e-01 -4.053663232231177194e-01 1.717239817178593808e-01 2.936894817599797758e-01 -1.024898713510116743e-01 -1.088086025415194863e-01 1.832351348776210254e-01 -1.094981758465003591e-01 -1.500678531302545964e-02 4.048579902020992272e-01 6.454439413215859456e-02 -3.736409481236994123e-01 2.046068149475009368e-01 -9.349162202320350501e-02 -4.095373309351989510e-01 -1.310799330950649932e-01 -5.482190839037667102e-02 -1.265114596334594721e-01 -1.344235004570632219e-01 -2.028644696330347830e-01 8.737976051683907230e-02 -4.973970039259170001e-02 1.594685495208176262e-01 -1.849807204228941515e-01 4.314429345243629976e-01
