1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.110000000000001563e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.934171428145766258e-01 -1.130314435170671761e-01 -9.123852500539796351e-01 9.686030412112867083e-01 -4.972909411420591841e-01 8.085363527785954796e-01 -3.145960681469678888e-01 -6.054566356534536453e-01 7.732558901150768937e-01 5.774884059545565274e-01 2.618825488466257623e-01 1.089603061098338266e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.797020240493522714e-01 2.667418862039475091e-01 3.936662482710870381e-01 1.151242977599590489e+00 -3.141297784210776434e-01 9.474842903459109733e-01 5.996667288444654242e-02 -6.408755305007218794e-01 -3.569969624416957088e-01 -1.764150948532065277e-01 9.172954175811283140e-01 -9.221213399115040232e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.735181553939289412e-01 -7.746312129490572351e-01 -4.191980921204236932e-01 1.109999999999997300e+01 4.239068547537493403e-01 6.176202843163789424e-01 -6.624561592239435193e-01 0.000000000000000000e+00 7.720644629855168972e-01 1.359840737955274048e-01 6.208258988386824440e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.680113833879453678e-01 -6.706508664698276334e-01 -6.440458345491880676e-01 9.686030412112645038e-01 -6.120679543210958418e-01 3.466957672262656054e-01 -7.107565436072889042e-01 -6.054566356573047869e-01 6.999574565572393992e-01 6.557663153064974271e-01 -2.828959149921748129e-01 1.089603061053466604e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.475645246956616141e-01 1.366759314623663124e-01 7.496531705492722741e-01 1.151242977599566508e+00 -6.742010996636432774e-01 5.612422171927335945e-01 4.800625488964102017e-01 -6.408755305062499019e-01 -3.551240115340213999e-01 -8.162884682509479184e-01 4.555876129050320245e-01 -9.221213399563517044e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.382204357869063038e-01 3.497062153415054775e-01 4.184400363023709768e-01 1.110000000000004405e+01 -4.641059410130695673e-01 5.456372510477791593e-02 8.840975485878599383e-01 -2.287059430727822473e-14 2.863427605957274413e-01 -9.352691392611063304e-01 2.080371615846725586e-01 -7.815970093361102045e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.598708082406339326e-01 -6.609389789883726163e-01 -7.332127867995033021e-01 9.686030412112671684e-01 -2.019462369053848586e-02 7.404210083577078549e-01 -6.718399419181272370e-01 -6.054566356572976815e-01 9.869313561978280136e-01 1.222145508372986800e-01 1.050242910814129793e-01 1.089603061053462163e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.738870479646084544e-01 4.117075971490918862e-02 2.232688656111229131e-01 1.151242977599569173e+00 -7.722444802503564132e-02 9.848534294179341897e-01 1.552420922010610549e-01 -6.408755305062356911e-01 -2.134956731037165878e-01 -1.684300778015357380e-01 9.623153882474080323e-01 -9.221213399563579216e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.003353647567828411e-01 6.104438229298743135e-01 5.166776450255040620e-01 1.110000000000007248e+01 2.442190329181459507e-02 6.317559215762396096e-01 -7.747825670424970390e-01 7.105427357601001859e-15 -7.993753939557720622e-01 4.777476264725095123e-01 3.643572216080503967e-01 5.684341886080801487e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.541993088734157968e-01 2.792439272689092311e-01 -5.943115610336872079e-01 9.686030412113062482e-01 -5.314373142825327134e-01 7.911818087837529934e-01 -3.026643792021741497e-01 -6.054566356573189978e-01 3.856913059469069815e-01 5.441086054576833586e-01 7.451094161154214746e-01 1.089603061053480815e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.147375051215469455e-01 2.626932651066116176e-01 3.069976305961260032e-01 1.151242977599608253e+00 -2.844113899665791090e-01 9.583099125666497686e-01 2.742759073959261107e-02 -6.408755305062641128e-01 -2.869938291693507337e-01 -1.124026687589203544e-01 9.513149752182954444e-01 -9.221213399563339408e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.665183649270598920e-04 -9.975702431577173623e-01 6.966629261606969992e-02 1.109999999999996589e+01 3.001326027995542683e-02 6.964888328520901783e-02 9.971199713497322925e-01 -2.131628207280300558e-14 -9.995493917600984934e-01 1.625737794355541343e-03 2.997282783858024047e-02 2.486899575160350651e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -4.989079809307339630e-02 -8.347952605412589655e-01 -5.482953412564146589e-01 9.686030412112600629e-01 1.112504785414336061e-01 5.409176346522679424e-01 -8.336854583993280610e-01 -6.054566356572870234e-01 9.925392885372037455e-01 -1.025913519749469538e-01 6.588455972391649151e-02 1.089603061053452393e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.483315695230805531e-01 4.495722239902257278e-01 4.877342283166162251e-01 1.151242977599558515e+00 -6.448445622042124903e-01 6.654080715042303140e-01 3.760420042663831230e-01 -6.408755305062214802e-01 -1.554842520989836718e-01 -5.959168681901053644e-01 7.878500704802382515e-01 -9.221213399563694679e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.453836367959804310e-01 -8.959917302779500936e-01 4.195979235238179172e-01 1.109999999999997300e+01 2.285547149944416878e-02 4.270321965125425390e-01 9.039475264439917890e-01 -7.105427357601001859e-15 -9.891113312335031438e-01 -1.218290704848336570e-01 8.256180721307471160e-02 2.131628207280300558e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.128780729370317815e-01 -1.862921090225316267e-01 -7.679034560600229709e-01 9.686030412112742738e-01 3.137874413902543291e-01 9.492795065003816202e-01 2.014597141241093736e-02 -6.054566356573118924e-01 7.252019783058704094e-01 -2.533054848484911359e-01 6.402487188639449656e-01 1.089603061053484367e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.406376427465916734e-01 -1.272523985139660807e-01 3.146548142339126719e-01 1.151242977599572725e+00 6.216399152368047923e-03 9.333609099763990891e-01 3.588854526302321379e-01 -6.408755305062427965e-01 -3.393555383807869696e-01 -3.356251462576529954e-01 8.787454578942728300e-01 -9.221213399563445989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.419795991078420805e-02 9.372670095077905161e-01 -3.483230839647223909e-01 1.110000000000010445e+01 -7.133460424822890555e-02 -3.465210943702130564e-01 -9.353258819220275910e-01 -5.684341886080801487e-14 -9.973513885141587210e-01 3.812720872019387253e-02 6.193967859204985160e-02 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.532992594387453167e-01 -2.860131658114226649e-01 -5.922302716946893364e-01 9.686030412112955901e-01 -3.055287867331942797e-01 6.452324676733154352e-01 -7.002336918040621416e-01 -6.054566356573403141e-01 5.824022546371022679e-01 7.084289178476070870e-01 3.986678845240588798e-01 1.089603061053451949e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.868377741127110081e-01 5.137766451939424633e-02 1.533347422236805424e-01 1.151242977599565620e+00 -7.432934722124376337e-02 9.862012269784996565e-01 1.479266306239871986e-01 -6.408755305062641128e-01 -1.436187861177421476e-01 -1.573768581927925403e-01 9.770394919241657261e-01 -9.221213399563561453e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.727236908713315033e-01 2.655637431931247017e-01 4.096696934033279280e-01 1.110000000000003340e+01 -4.707883716669258312e-01 6.799617681220162524e-01 5.621479369308278740e-01 2.842170943040400743e-14 -1.292736187128879499e-01 -6.834675502126180691e-01 7.184430661585072819e-01 -4.973799150320701301e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.506209131723285966e-01 -5.689837989087497272e-01 -3.358953427597754504e-01 9.686030412112671684e-01 -8.566981820800172176e-02 4.202662789717875880e-01 -9.033476279967836975e-01 -6.054566356573118924e-01 6.551556509384219851e-01 7.068477143901472637e-01 2.667159194815289514e-01 1.089603061053460387e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.785825174415056171e-01 3.185119005626921296e-01 3.558692586415526660e-01 1.151242977599572725e+00 -1.005874734498495848e-01 8.518278639071341640e-01 -5.140733901461781441e-01 -6.408755305062356911e-01 -4.668778429430147092e-01 4.158599036590935882e-01 7.804393764396611033e-01 -9.221213399563534807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.438596722872572231e-01 9.021627351187357924e-01 -2.605051345704755272e-01 1.110000000000009379e+01 -4.009661860997663640e-01 -1.097924607314044732e-01 -9.094898202680171684e-01 -4.263256414560601115e-14 -8.491093235733000455e-01 4.171906218140868372e-01 3.239835515751809947e-01 3.552713678800500929e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.424825964975907189e-01 -5.689046032312239376e-01 -7.476986181066486159e-01 9.686030412112902610e-01 -7.769718465347573710e-01 2.759324011185723124e-01 -5.658410198150259918e-01 -6.054566356572927965e-01 5.282238358770244835e-01 7.747314776329039532e-01 -3.475208148817843234e-01 1.089603061053438182e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.988367373594585708e-01 -3.497881617006687316e-01 2.640847619743903474e-01 1.151242977599594042e+00 4.370135891947279916e-02 6.710674010111311594e-01 7.401072452886521269e-01 -6.408755305062290297e-01 -4.360994276556608984e-01 -6.536947186831423284e-01 6.184662512734000472e-01 -9.221213399563623625e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.609961861518518944e-02 9.800344680022186061e-01 1.934095827283199565e-01 1.110000000000009024e+01 -9.898457856527478338e-01 7.087740563612565659e-02 -1.232140982022213310e-01 1.421085471520200372e-14 -1.344624326309360463e-01 -1.857655374333475884e-01 9.733504093146879699e-01 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.291981834475006696e-01 2.597277545225289974e-01 -9.570001687170961446e-01 9.686030412112813792e-01 -2.834144442558801935e-01 9.151595968698648109e-01 2.866342007578948636e-01 -6.054566356572834707e-01 9.502547459397381324e-01 3.082602890215856983e-01 -4.462636027430311181e-02 1.089603061053457722e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.758741323080963426e-01 6.441043952329328359e-01 3.582229547619690257e-01 1.151242977599579831e+00 -6.555314832322491903e-01 7.475130491380939102e-01 -1.072507149607728610e-01 -6.408755305062143748e-01 -3.368569900834851860e-01 -1.623384409494171843e-01 9.274554430386439119e-01 -9.221213399563623625e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
